Invoice Number,Invoice Date,Order ID,Reference Number,Customer Name,Place of Supply,Invoice Status,Payment Mode,Presentment Currency,Presentment Amount,Currency,Total
INV-US-2026-4036,08/09/2026,order_Ktgmer7U4QzVnq,RCPT-US-100036,Mia Thomas,"Columbus, OH",Paid,Card,USD,98.21,USD,98.21
INV-US-2026-4037,08/21/2026,order_JztY506Lyx1kp2,RCPT-US-100037,Emma Smith,"Seattle, WA",Paid,Card,USD,433.36,USD,433.36
INV-US-2026-4038,08/24/2026,order_pViJUglS2A00tv,RCPT-US-100038,Mason Brown,"Atlanta, GA",Paid,Card,USD,53.42,USD,53.42
INV-US-2026-4039,08/12/2026,order_E9B0rS9cB9lgeU,RCPT-US-100039,Mason Anderson,"Atlanta, GA",Paid,Card,USD,125.90,USD,125.90
INV-US-2026-4040,08/12/2026,order_fxgq2A5z86LIuM,RCPT-US-100040,Logan Williams,"Portland, OR",Paid,Ach,USD,42.91,USD,42.91
INV-US-2026-4041,08/17/2026,order_3uPIVV5aBodcVa,RCPT-US-100041,Isabella Davis,"Boston, MA",Paid,Card,USD,63.06,USD,63.06
INV-US-2026-4042,08/13/2026,order_JZ46Es87epm91z,RCPT-US-100042,Noah Taylor,"Columbus, OH",Paid,Card,USD,49.23,USD,49.23
INV-US-2026-4044,08/02/2026,order_05773Z3ayPDM04,RCPT-US-100044,James Jones,"Austin, TX",Paid,Card,USD,88.78,USD,88.78
INV-US-2026-4045,08/20/2026,order_rLjCvu7Bk6TOS6,RCPT-US-100045,Ava Thomas,"Seattle, WA",Paid,Card,USD,57.93,USD,57.93
INV-US-2026-4046,08/16/2026,order_NgVGJcRdxqS7Hq,RCPT-US-100046,Emma Martinez,"Columbus, OH",Paid,Wallet,USD,25.04,USD,25.04
INV-US-2026-4047,08/15/2026,order_DQI247GZ0EnMA7,RCPT-US-100047,Amelia Johnson,"Denver, CO",Paid,Card,USD,300.20,USD,300.20
INV-US-2026-4048,08/12/2026,order_1nQNLZSO3YgYwU,RCPT-US-100048,Ava Anderson,"Boston, MA",Paid,Wallet,USD,162.27,USD,162.27
INV-US-2026-4049,08/17/2026,order_WWvXyHYm9XqrYH,RCPT-US-100049,Liam Taylor,"Denver, CO",Paid,Card,USD,38.59,USD,38.59
INV-US-2026-4050,08/24/2026,order_WCSr08mKTmd9BL,RCPT-US-100050,Amelia Garcia,"Denver, CO",Paid,Card,USD,99.25,USD,99.25
INV-US-2026-4051,08/12/2026,order_6eWBU0TJTZSbRb,RCPT-US-100051,Noah Davis,"Columbus, OH",Paid,Card,USD,85.66,USD,85.66
INV-US-2026-4052,08/21/2026,order_lX4nXMVbL44K7m,RCPT-US-100052,Mason Jones,"Chicago, IL",Paid,Card,USD,32.72,USD,32.72
INV-US-2026-4053,08/14/2026,order_m25Nbe1n9LoXL3,RCPT-US-100053,Olivia Brown,"Boston, MA",Paid,Card,USD,155.61,USD,155.61
INV-US-2026-4054,08/03/2026,order_2YbnuC1eBWme8a,RCPT-US-100054,Ethan Martinez,"Boston, MA",Paid,Card,USD,49.55,USD,49.55
INV-US-2026-4055,08/12/2026,order_BPsuuF5lt1wd4s,RCPT-US-100055,Ava Anderson,"Atlanta, GA",Paid,Card,USD,56.06,USD,56.06
INV-US-2026-4056,08/23/2026,order_tL3nWwF9nbKDka,RCPT-US-100056,Mason Brown,"Atlanta, GA",Paid,Card,INR,8222.04,USD,98.50
INV-US-2026-4057,08/19/2026,order_RUHf4UzUi5KbgE,RCPT-US-100057,Isabella Jones,"Seattle, WA",Paid,Card,USD,94.26,USD,94.26
INV-US-2026-4058,08/12/2026,order_lSyw6zQZdvccvr,RCPT-US-100058,Mason Smith,"Austin, TX",Paid,Card,USD,28.28,USD,28.28
INV-US-2026-4059,08/19/2026,order_VRQ9j1YFC5WKpV,RCPT-US-100059,Logan Johnson,"Austin, TX",Paid,Card,GBP,262.27,USD,333.08
INV-US-2026-4060,08/24/2026,order_cUDKetmpBWKfx0,RCPT-US-100060,Olivia Taylor,"Atlanta, GA",Paid,Card,USD,106.29,USD,106.29
INV-US-2026-4061,08/01/2026,order_9KJQgYyIp3kcyh,RCPT-US-100061,Lucas Garcia,"Phoenix, AZ",Paid,Card,USD,50.54,USD,50.54
INV-US-2026-4062,08/04/2026,order_ZhdCYsUb5FU8hg,RCPT-US-100062,James Davis,"Boston, MA",Paid,Card,EUR,46.25,USD,50.41
INV-US-2026-4063,08/06/2026,order_yBEm8brC8AooZi,RCPT-US-100063,Olivia Williams,"Chicago, IL",Paid,Card,USD,34.79,USD,34.79
INV-US-2026-4064,08/23/2026,order_UHx5h3H3260UH6,RCPT-US-100064,Mia Martinez,"Boston, MA",Paid,Wallet,USD,28.17,USD,28.17
INV-US-2026-4065,08/18/2026,order_JZ8ej3ZDpY3qdq,RCPT-US-100065,Sophia Davis,"Seattle, WA",Paid,Ach,USD,132.49,USD,132.49
INV-US-2026-4066,08/07/2026,order_8HNwdumX0565PK,RCPT-US-100066,James Johnson,"Portland, OR",Paid,Card,EUR,94.32,USD,102.81
INV-US-2026-4067,08/19/2026,order_q2U8nNGC3xywXG,RCPT-US-100067,Olivia Taylor,"Columbus, OH",Paid,Wallet,CAD,137.63,USD,100.47
INV-US-2026-4068,08/09/2026,order_znkY11wJfbM9gU,RCPT-US-100068,Emma Smith,"Austin, TX",Paid,Card,USD,64.48,USD,64.48
INV-US-2026-4069,08/24/2026,order_1J1haHFL1szLcw,RCPT-US-100069,Sophia Martinez,"Nashville, TN",Paid,Card,INR,3313.35,USD,39.69
INV-US-2026-4070,08/19/2026,order_km40HQ60r6HrMy,RCPT-US-100070,Lucas Brown,"Seattle, WA",Paid,Ach,USD,229.15,USD,229.15
INV-US-2026-4071,08/02/2026,order_uZ3ZfeGGAFGIvb,RCPT-US-100071,Olivia Jones,"Boston, MA",Paid,Card,USD,133.45,USD,133.45
INV-US-2026-4072,08/06/2026,order_loCUgFkpJKmFIV,RCPT-US-100072,Isabella Williams,"Columbus, OH",Paid,Card,USD,64.29,USD,64.29
INV-US-2026-4073,08/03/2026,order_fiyRqZCqJbItDH,RCPT-US-100073,Noah Jones,"Chicago, IL",Paid,Card,USD,74.27,USD,74.27
INV-US-2026-4074,08/05/2026,order_W8pbOL844lqMuN,RCPT-US-100074,Mason Taylor,"Portland, OR",Paid,Card,USD,165.96,USD,165.96
INV-US-2026-4075,08/08/2026,order_Nt3VRUYH1G7yP0,RCPT-US-100075,Ethan Smith,"Boston, MA",Paid,Card,USD,52.97,USD,52.97
INV-US-2026-4076,08/08/2026,order_Nc6fyyhoeazYUv,RCPT-US-100076,Liam Williams,"Nashville, TN",Paid,Card,USD,230.43,USD,230.43
INV-US-2026-4077,08/01/2026,order_Tu1SvWnxNBNn0U,RCPT-US-100077,Ava Davis,"Nashville, TN",Paid,Card,USD,78.86,USD,78.86
INV-US-2026-4078,08/04/2026,order_b5bdMBxJlFeIzD,RCPT-US-100078,Logan Brown,"Nashville, TN",Paid,Card,USD,99.24,USD,99.24
INV-US-2026-4079,08/24/2026,order_gThZyF5aL9XWYo,RCPT-US-100079,Sophia Anderson,"Atlanta, GA",Paid,Ach,USD,227.28,USD,227.28
INV-US-2026-4080,08/14/2026,order_tBGvaeoT935q0l,RCPT-US-100080,James Anderson,"Chicago, IL",Paid,Card,USD,231.09,USD,231.09
INV-US-2026-4081,08/05/2026,order_dMrGI85TIFGOD8,RCPT-US-100081,Isabella Thomas,"Austin, TX",Paid,Card,USD,56.66,USD,56.66
INV-US-2026-4082,08/12/2026,order_ei5M1T8EtdrHaC,RCPT-US-100082,Emma Brown,"Chicago, IL",Paid,Card,USD,98.47,USD,98.47
INV-US-2026-4083,08/15/2026,order_iTB9a4HSAZheE3,RCPT-US-100083,Isabella Brown,"Boston, MA",Paid,Ach,USD,62.91,USD,62.91
INV-US-2026-4084,08/21/2026,order_Ikc8rzO4sRKoWr,RCPT-US-100084,Emma Davis,"Columbus, OH",Paid,Card,USD,72.82,USD,72.82
INV-US-2026-4085,08/23/2026,order_NKb0aRnrAuTdV4,RCPT-US-100085,Logan Davis,"Portland, OR",Paid,Ach,USD,99.14,USD,99.14
INV-US-2026-4086,08/07/2026,order_AVrFjvouBSLSKF,RCPT-US-100086,Ava Smith,"Seattle, WA",Paid,Card,USD,87.10,USD,87.10
INV-US-2026-4087,08/11/2026,order_nNDlt5XZngp1F7,RCPT-US-100087,Olivia Miller,"Seattle, WA",Paid,Card,USD,37.73,USD,37.73
INV-US-2026-4088,08/21/2026,order_sDUfJ1bVFTHRuM,RCPT-US-100088,Olivia Williams,"Columbus, OH",Paid,Ach,USD,43.12,USD,43.12
INV-US-2026-4089,08/03/2026,order_Qt9bLhjOhiZEyj,RCPT-US-100089,Amelia Martinez,"Denver, CO",Paid,Wallet,USD,130.92,USD,130.92
INV-US-2026-4090,08/11/2026,order_xn9Dp9SKH8i4Ai,RCPT-US-100090,Amelia Johnson,"Chicago, IL",Paid,Wallet,USD,43.91,USD,43.91
INV-US-2026-4090-DUP,08/11/2026,order_xn9Dp9SKH8i4Ai,RCPT-US-100090,Amelia Johnson,"Chicago, IL",Paid,Wallet,USD,43.91,USD,43.91
INV-US-2026-4091,08/02/2026,order_zUYzyz2eNw7Smi,RCPT-US-100091,Liam Anderson,"Denver, CO",Paid,Card,USD,211.18,USD,211.18
INV-US-2026-4091-DUP,08/02/2026,order_zUYzyz2eNw7Smi,RCPT-US-100091,Liam Anderson,"Denver, CO",Paid,Card,USD,211.18,USD,211.18
INV-US-2026-4092,08/23/2026,order_eqQ2S09wHeqM0O,RCPT-US-100092,Olivia Johnson,"Phoenix, AZ",Paid,Card,USD,456.65,USD,456.65
INV-US-2026-4093,08/11/2026,order_Vfo3YEKgJ1nUt1,RCPT-US-100093,James Thomas,"Atlanta, GA",Paid,Card,USD,304.75,USD,304.75
INV-US-2026-4093-DUP,08/11/2026,order_Vfo3YEKgJ1nUt1,RCPT-US-100093,James Thomas,"Atlanta, GA",Paid,Card,USD,304.75,USD,304.75
INV-US-2026-4094,08/12/2026,order_YaHRWGPTz8KVaU,RCPT-US-100094,Logan Garcia,"Boston, MA",Paid,Card,USD,65.13,USD,65.13
INV-US-2026-4095,08/02/2026,order_E11tXdV6iSsaiF,RCPT-US-100095,Emma Martinez,"Atlanta, GA",Paid,Ach,USD,81.94,USD,81.94
INV-US-2026-4096,08/22/2026,order_pHSSgDMSoJ8qJt,RCPT-US-100096,Logan Garcia,"Chicago, IL",Paid,Card,USD,92.98,USD,92.98
INV-US-2026-4097,08/14/2026,order_WQLuv5hn6RcRGh,RCPT-US-100097,Emma Thomas,"Columbus, OH",Paid,Card,USD,375.23,USD,375.23
INV-US-2026-4098,08/02/2026,order_I1TnDT3lUEwHBA,RCPT-US-100098,Ava Martinez,"Phoenix, AZ",Paid,Card,USD,224.89,USD,224.89
INV-US-2026-4099,08/08/2026,order_PQj7fxQCnRqfEa,RCPT-US-100099,Mia Brown,"Seattle, WA",Paid,Card,USD,60.43,USD,60.43
INV-US-2026-4100,08/14/2026,order_5lGkMmRzTQtIO9,RCPT-US-100100,Ethan Garcia,"Chicago, IL",Paid,Card,USD,67.68,USD,67.68
INV-US-2026-4101,08/04/2026,order_OXKnCpA6YqSDGO,RCPT-US-100101,James Johnson,"Seattle, WA",Paid,Card,USD,127.10,USD,127.10
INV-US-2026-4102,08/21/2026,order_k9J7gwWNnOKjGB,RCPT-US-100102,Noah Smith,"Columbus, OH",Paid,Card,USD,79.30,USD,79.30
INV-US-2026-4103,08/15/2026,order_JLhK52t2B8pXQw,RCPT-US-100103,Ethan Taylor,"Nashville, TN",Paid,Card,USD,19.30,USD,19.30
INV-US-2026-4104,08/09/2026,order_fpK2uw0jEpctUr,RCPT-US-100104,Olivia Miller,"Denver, CO",Paid,Card,USD,263.61,USD,263.61
INV-US-2026-4105,08/11/2026,order_extDHC7MErOjtk,RCPT-US-100105,Noah Brown,"Portland, OR",Paid,Card,USD,140.33,USD,140.33
INV-US-2026-4106,08/03/2026,order_nlxC32C9bbPHFo,RCPT-US-100106,James Taylor,"Nashville, TN",Paid,Card,USD,66.04,USD,66.04
INV-US-2026-4107,08/01/2026,order_2uxYlot3aSlx5o,RCPT-US-100107,Liam Johnson,"Portland, OR",Paid,Card,USD,77.11,USD,77.11
INV-US-2026-4108,08/13/2026,order_Tt4fg5VEGB7loE,RCPT-US-100108,Logan Brown,"Phoenix, AZ",Paid,Wallet,USD,229.02,USD,229.02
INV-US-2026-4109,08/03/2026,order_c8tAfER9UvOtkC,RCPT-US-100109,James Garcia,"Portland, OR",Paid,Card,USD,37.14,USD,37.14
INV-US-2026-4110,08/08/2026,order_tYeoQMqzifda19,RCPT-US-100110,Mason Smith,"Austin, TX",Paid,Card,GBP,50.77,USD,64.48
INV-US-2026-4111,08/15/2026,order_nrvZ3XeVeKcngg,RCPT-US-100111,Liam Anderson,"Nashville, TN",Paid,Card,USD,111.36,USD,111.36
INV-US-2026-4112,08/07/2026,order_k5vrlH34EQ24zY,RCPT-US-100112,Emma Anderson,"Portland, OR",Paid,Card,USD,62.88,USD,62.88
INV-US-2026-4113,08/21/2026,order_JMXjbpjRyvoa10,RCPT-US-100113,Mia Garcia,"Austin, TX",Paid,Card,USD,38.75,USD,38.75
INV-US-2026-4114,08/13/2026,order_CygQG4sze8hADN,RCPT-US-100114,Noah Garcia,"Atlanta, GA",Paid,Card,EUR,76.98,USD,83.91
INV-US-2026-4115,08/19/2026,order_PuofWsDwwK5zcc,RCPT-US-100115,Logan Miller,"Denver, CO",Paid,Wallet,USD,66.89,USD,66.89
INV-US-2026-4116,08/11/2026,order_xnlxiJViMLaD8v,RCPT-US-100116,James Smith,"Austin, TX",Paid,Card,USD,89.03,USD,89.03
INV-US-2026-4117,08/21/2026,order_WGHkZBcthiweYD,RCPT-US-100117,Ethan Johnson,"Austin, TX",Paid,Card,GBP,61.07,USD,77.56
INV-US-2026-4118,08/24/2026,order_nj4G2ZudtFyGpd,RCPT-US-100118,Olivia Brown,"Columbus, OH",Paid,Wallet,USD,156.62,USD,156.62
INV-US-2026-4119,08/15/2026,order_e8yn6JnZlLQQSj,RCPT-US-100119,Logan Brown,"Seattle, WA",Paid,Card,USD,122.90,USD,122.90
INV-US-2026-4120,08/08/2026,order_CVJcfWDg7nLu30,RCPT-US-100120,Mason Davis,"Nashville, TN",Paid,Card,AUD,324.38,USD,214.09
INV-US-2026-4121,08/06/2026,order_3zFdEde6V8QiXV,RCPT-US-100121,Mia Jones,"Denver, CO",Paid,Card,USD,67.21,USD,67.21
INV-US-2026-4122,08/12/2026,order_NmNkdLIZBeqvK6,RCPT-US-100122,Lucas Martinez,"Seattle, WA",Paid,Card,USD,41.52,USD,41.52
INV-US-2026-4123,08/14/2026,order_0VZNqxLpMUOe7y,RCPT-US-100123,Amelia Johnson,"Columbus, OH",Paid,Card,USD,63.25,USD,63.25
INV-US-2026-4124,08/09/2026,order_C21lXzQwXNKkth,RCPT-US-100124,Lucas Taylor,"Seattle, WA",Paid,Card,USD,116.23,USD,116.23
INV-US-2026-4125,08/25/2026,order_9qagPKf7283tKO,RCPT-US-100125,Isabella Williams,"Chicago, IL",Paid,Card,USD,78.39,USD,78.39
INV-US-2026-4126,08/13/2026,order_Q18JRrCa1MQpHB,RCPT-US-100126,Lucas Davis,"Denver, CO",Paid,Card,USD,49.16,USD,49.16
INV-US-2026-4127,08/10/2026,order_J1Rj5TrJ3j9vT7,RCPT-US-100127,Liam Williams,"Boston, MA",Paid,Card,USD,186.36,USD,186.36
INV-US-2026-4128,08/02/2026,order_MYjglShZFDvRLT,RCPT-US-100128,Ava Johnson,"Seattle, WA",Paid,Card,USD,50.31,USD,50.31
INV-US-2026-4129,08/09/2026,order_ilLKJ94LFu4XMq,RCPT-US-100129,Liam Davis,"Austin, TX",Paid,Ach,USD,125.17,USD,125.17
INV-US-2026-4130,08/04/2026,order_KRaPY25X0CCEMw,RCPT-US-100130,Mason Anderson,"Chicago, IL",Paid,Card,USD,61.69,USD,61.69
INV-US-2026-4131,08/22/2026,order_4lGS8HgQar4G2v,RCPT-US-100131,Sophia Garcia,"Seattle, WA",Paid,Card,INR,12570.27,USD,150.59
INV-US-2026-4132,08/21/2026,order_36BnWYXFPenldL,RCPT-US-100132,Olivia Jones,"Phoenix, AZ",Paid,Card,INR,4006.68,USD,48.00
INV-US-2026-4133,08/09/2026,order_K6SJtot8pVG5wP,RCPT-US-100133,Sophia Taylor,"Austin, TX",Paid,Ach,USD,123.55,USD,123.55
INV-US-2026-4134,08/23/2026,order_YJpab8pApFUHsV,RCPT-US-100134,Mason Thomas,"Boston, MA",Paid,Card,USD,72.20,USD,72.20
INV-US-2026-4135,08/16/2026,order_ZrZLVVUjGJrUrO,RCPT-US-100135,Noah Taylor,"Columbus, OH",Paid,Card,USD,48.86,USD,48.86
INV-US-2026-4136,08/22/2026,order_Hc4jucJR2u2C06,RCPT-US-100136,Noah Williams,"Chicago, IL",Paid,Card,EUR,28.08,USD,30.61
INV-US-2026-4137,08/23/2026,order_SXWIFqCQOhuX4c,RCPT-US-100137,Amelia Williams,"Seattle, WA",Paid,Card,USD,78.18,USD,78.18
INV-US-2026-4138,08/08/2026,order_fdEFyKVYEfUkuF,RCPT-US-100138,Ava Miller,"Chicago, IL",Paid,Card,CAD,664.71,USD,485.24
INV-US-2026-4139,08/09/2026,order_DYX7gxtNovxZXV,RCPT-US-100139,Ava Williams,"Austin, TX",Paid,Card,USD,78.04,USD,78.04
INV-US-2026-4140,08/21/2026,order_pNBQh5XKWtxMtm,RCPT-US-100140,Ethan Williams,"Chicago, IL",Paid,Card,USD,123.09,USD,123.09
INV-US-2026-4141,08/25/2026,order_3orfJiHL5vYrP8,RCPT-US-100141,Emma Taylor,"Boston, MA",Paid,Wallet,USD,111.96,USD,111.96
INV-US-2026-4142,08/17/2026,order_V4bL0FL4pEunGX,RCPT-US-100142,James Garcia,"Austin, TX",Paid,Card,USD,36.37,USD,36.37
INV-US-2026-4143,08/09/2026,order_q4T7v4GhZmufHI,RCPT-US-100143,Sophia Brown,"Nashville, TN",Paid,Ach,USD,137.33,USD,137.33
INV-US-2026-4144,08/06/2026,order_3QDskSegIN9OMq,RCPT-US-100144,James Smith,"Chicago, IL",Paid,Ach,USD,106.98,USD,106.98
INV-US-2026-4145,08/22/2026,order_Jknp4vtcaluSDM,RCPT-US-100145,Noah Thomas,"Columbus, OH",Paid,Card,USD,141.46,USD,141.46
INV-US-2026-4146,08/05/2026,order_T6cdQlyZ4el30X,RCPT-US-100146,Sophia Brown,"Atlanta, GA",Paid,Card,USD,105.91,USD,105.91
INV-US-2026-4147,08/20/2026,order_yHP5ikwziVymMV,RCPT-US-100147,Noah Jones,"Denver, CO",Paid,Card,USD,94.95,USD,94.95
INV-US-2026-4148,08/20/2026,order_VMlfQycfGjuAA3,RCPT-US-100148,James Martinez,"Portland, OR",Paid,Card,USD,44.73,USD,44.73
INV-US-2026-4149,08/18/2026,order_bB5vUHGtTuQhul,RCPT-US-100149,James Brown,"Atlanta, GA",Paid,Card,USD,97.81,USD,97.81
INV-US-2026-4150,08/20/2026,order_XG0C4Dd8rl9teW,RCPT-US-100150,Liam Williams,"Seattle, WA",Paid,Ach,USD,140.60,USD,140.60
INV-US-2026-4151,08/07/2026,order_yiKXGxTdVg6Q5o,RCPT-US-100151,Amelia Davis,"Nashville, TN",Paid,Wallet,USD,57.07,USD,57.07
INV-US-2026-4152,08/11/2026,order_onnWErEW26fi3o,RCPT-US-100152,Olivia Taylor,"Austin, TX",Paid,Card,USD,73.49,USD,73.49
INV-US-2026-4153,08/24/2026,order_6rxJmbLYbl0G3C,RCPT-US-100153,Noah Brown,"Denver, CO",Paid,Card,USD,195.09,USD,195.09
INV-US-2026-4154,08/03/2026,order_26GXJWlDIDcGkw,RCPT-US-100154,Logan Garcia,"Atlanta, GA",Paid,Card,USD,55.77,USD,55.77
INV-US-2026-4155,08/06/2026,order_erx2eLZJHd0bjZ,RCPT-US-100155,Liam Miller,"Portland, OR",Paid,Wallet,USD,33.73,USD,33.73
INV-US-2026-4156,08/02/2026,order_b6QvGkEjo6NHWx,RCPT-US-100156,Logan Garcia,"Phoenix, AZ",Paid,Card,USD,52.58,USD,52.58
INV-US-2026-4157,08/13/2026,order_g60mcYnUUwtjJU,RCPT-US-100157,Liam Brown,"Columbus, OH",Paid,Card,USD,57.57,USD,57.57
INV-US-2026-4158,08/17/2026,order_X3ZDqqPVlsfrWb,RCPT-US-100158,James Williams,"Columbus, OH",Paid,Wallet,USD,151.36,USD,151.36
INV-US-2026-4159,08/25/2026,order_MR1grWgUksONWU,RCPT-US-100159,Sophia Brown,"Chicago, IL",Paid,Card,USD,393.60,USD,393.60
INV-US-2026-4160,08/10/2026,order_aoHVkJrlrYxsxa,RCPT-US-100160,Amelia Williams,"Columbus, OH",Paid,Ach,USD,59.69,USD,59.69
INV-US-2026-4161,08/18/2026,order_nHcQOrHwMdXwl0,RCPT-US-100161,Lucas Taylor,"Boston, MA",Paid,Card,USD,110.18,USD,110.18
INV-US-2026-4162,08/20/2026,order_lcT62bzzlgGK01,RCPT-US-100162,Liam Johnson,"Nashville, TN",Paid,Ach,USD,145.88,USD,145.88
INV-US-2026-4163,08/01/2026,order_gTbvgKzb0BZQV5,RCPT-US-100163,Ava Jones,"Atlanta, GA",Paid,Card,AUD,185.85,USD,122.66
INV-US-2026-4164,08/08/2026,order_lDVkEIgy0mtCG2,RCPT-US-100164,Isabella Brown,"Portland, OR",Paid,Card,USD,99.65,USD,99.65
INV-US-2026-4165,08/12/2026,order_amRRoF4nvjoES6,RCPT-US-100165,Noah Taylor,"Denver, CO",Paid,Card,USD,309.14,USD,309.14
