Invoice Number,Invoice Date,Order ID,Reference Number,Customer Name,Place of Supply,Invoice Status,Payment Mode,Presentment Currency,Presentment Amount,Currency,Total
INV-IN-2026-4055,09/08/26,order_fzkSXaSXvqifPp,RCPT-IN-100055,Ishaan Kulkarni,Pune,Paid,Netbanking,INR,2690.00,INR,2690.00
INV-IN-2026-4055-DUP,09/08/26,order_fzkSXaSXvqifPp,RCPT-IN-100055,Ishaan Kulkarni,Pune,Paid,Netbanking,INR,2690.00,INR,2690.00
INV-IN-2026-4056,17/08/26,order_ZgvysZQtoQXtrU,RCPT-IN-100056,Sara Patel,Indore,Paid,Card,INR,3851.00,INR,3851.00
INV-IN-2026-4057,20/08/26,order_7IRsRaQoqZY7rI,RCPT-IN-100057,Myra Iyer,Bengaluru,Paid,Upi,INR,970.00,INR,970.00
INV-IN-2026-4058,12/08/26,order_nawJkYrsNiSz3J,RCPT-IN-100058,Anika Iyer,Kolkata,Paid,Wallet,INR,2368.00,INR,2368.00
INV-IN-2026-4059,09/08/26,order_MXjQjDJEA5wTqF,RCPT-IN-100059,Ishaan Das,Pune,Paid,Upi,INR,2772.00,INR,2772.00
INV-IN-2026-4060,07/08/26,order_zck18uDL2B8KiH,RCPT-IN-100060,Arjun Menon,Bengaluru,Paid,Upi,INR,1149.00,INR,1149.00
INV-IN-2026-4061,10/08/26,order_Tzi0qxzxG78eZ1,RCPT-IN-100061,Arjun Rao,Bengaluru,Paid,Upi,INR,3982.00,INR,3982.00
INV-IN-2026-4062,10/08/26,order_JXWLbBAZgDZGU8,RCPT-IN-100062,Ananya Sharma,Pune,Paid,Netbanking,INR,2273.00,INR,2273.00
INV-IN-2026-4063,25/08/26,order_4LxWhAJuoqY6pD,RCPT-IN-100063,Anika Kulkarni,Indore,Paid,Card,INR,3059.00,INR,3059.00
INV-IN-2026-4064,19/08/26,order_hoccSlCmD7UJid,RCPT-IN-100064,Sara Menon,Gurugram,Paid,Upi,INR,2361.00,INR,2361.00
INV-IN-2026-4065,18/08/26,order_QQEL3CtVQhzWdN,RCPT-IN-100065,Aditi Gupta,Indore,Paid,Card,INR,1099.00,INR,1099.00
INV-IN-2026-4066,04/08/26,order_1SHaLnYB2rnd5f,RCPT-IN-100066,Rehan Kulkarni,Gurugram,Paid,Card,INR,2622.00,INR,2622.00
INV-IN-2026-4067,14/08/26,order_RHQ8WnnWTMAEsN,RCPT-IN-100067,Advait Patel,Gurugram,Paid,Card,INR,6134.00,INR,6134.00
INV-IN-2026-4068,21/08/26,order_4S82FrpdO7eYMv,RCPT-IN-100068,Ananya Das,Indore,Paid,Upi,INR,1842.00,INR,1842.00
INV-IN-2026-4069,14/08/26,order_VG042xlGiqGd5N,RCPT-IN-100069,Ishaan Sharma,Kochi,Paid,Card,INR,1925.00,INR,1925.00
INV-IN-2026-4070,23/08/26,order_OpisHDEdpZyp7N,RCPT-IN-100070,Anika Nair,Kolkata,Paid,Card,INR,2170.00,INR,2170.00
INV-IN-2026-4071,24/08/26,order_dJBX3X8154BGWa,RCPT-IN-100071,Kabir Iyer,Mumbai,Paid,Upi,INR,1944.00,INR,1944.00
INV-IN-2026-4072,17/08/26,order_jGdI25Gz2gJJkh,RCPT-IN-100072,Sara Rao,Kochi,Paid,Upi,INR,2649.00,INR,2649.00
INV-IN-2026-4073,14/08/26,order_69ipw2xCYaTFNQ,RCPT-IN-100073,Vivaan Patel,Chennai,Paid,Upi,INR,5222.00,INR,5222.00
INV-IN-2026-4074,07/08/26,order_VcHDT1hDKhYjUZ,RCPT-IN-100074,Aarav Menon,Chennai,Paid,Card,INR,7803.00,INR,7803.00
INV-IN-2026-4075,08/08/26,order_sX1TNmwlDULfHh,RCPT-IN-100075,Ishaan Sharma,Mumbai,Paid,Upi,INR,2194.00,INR,2194.00
INV-IN-2026-4076,19/08/26,order_SDwfDZnFjI7Vot,RCPT-IN-100076,Anika Kulkarni,Ahmedabad,Paid,Card,INR,3461.00,INR,3461.00
INV-IN-2026-4077,22/08/26,order_U5vuE1H91Wq1jt,RCPT-IN-100077,Diya Patel,Hyderabad,Paid,Netbanking,INR,1694.00,INR,1694.00
INV-IN-2026-4078,21/08/26,order_rs7ffbszYgxeGj,RCPT-IN-100078,Sara Menon,Gurugram,Paid,Netbanking,INR,2838.00,INR,2838.00
INV-IN-2026-4079,25/08/26,order_Ez0QYPtNb6nEjL,RCPT-IN-100079,Rehan Bose,Ahmedabad,Paid,Upi,INR,4138.00,INR,4138.00
INV-IN-2026-4080,04/08/26,order_PyJNM3ivnWHKwM,RCPT-IN-100080,Ishaan Iyer,Kochi,Paid,Card,INR,1787.00,INR,1787.00
INV-IN-2026-4081,20/08/26,order_BSyR8gJ3YK03i2,RCPT-IN-100081,Kabir Verma,Indore,Paid,Card,INR,6215.00,INR,6215.00
INV-IN-2026-4082,19/08/26,order_kuW4OE8jHk87qv,RCPT-IN-100082,Rehan Sharma,Mumbai,Paid,Upi,INR,7574.00,INR,7574.00
INV-IN-2026-4083,04/08/26,order_6hiEbhrLFhsWnf,RCPT-IN-100083,Rehan Kulkarni,Mumbai,Paid,Upi,INR,3711.00,INR,3711.00
INV-IN-2026-4084,16/08/26,order_mfylrkn5nU7KFx,RCPT-IN-100084,Diya Gupta,Hyderabad,Paid,Card,SGD,102.59,INR,6336.94
INV-IN-2026-4085,01/08/26,order_NZ1OaWVOWZA5xP,RCPT-IN-100085,Sara Menon,Kolkata,Paid,Upi,INR,4423.00,INR,4423.00
INV-IN-2026-4086,17/08/26,order_QmhkQk4BLTOETg,RCPT-IN-100086,Myra Reddy,Indore,Paid,Upi,INR,2771.00,INR,2771.00
INV-IN-2026-4087,08/08/26,order_YIayqyOVyNY6Sj,RCPT-IN-100087,Aditi Bhat,Bengaluru,Paid,Upi,INR,7004.00,INR,7004.00
INV-IN-2026-4088,02/08/26,order_CMPIsrP42u48qd,RCPT-IN-100088,Myra Iyer,Hyderabad,Paid,Upi,INR,2772.00,INR,2772.00
INV-IN-2026-4089,03/08/26,order_hQ8FFpOBE6Tw77,RCPT-IN-100089,Vihaan Nair,Chennai,Paid,Upi,INR,2930.00,INR,2930.00
INV-IN-2026-4090,04/08/26,order_KCLZv0N9BBObz9,RCPT-IN-100090,Aarav Nair,Chennai,Paid,Card,INR,1297.00,INR,1297.00
INV-IN-2026-4091,12/08/26,order_dgj6SwK7uUPjlZ,RCPT-IN-100091,Vivaan Iyer,Indore,Paid,Card,INR,2968.00,INR,2968.00
INV-IN-2026-4092,12/08/26,order_UfoeDpJBRicDFR,RCPT-IN-100092,Ananya Rao,Noida,Paid,Upi,INR,2438.00,INR,2438.00
INV-IN-2026-4093,09/08/26,order_MpNs1czTq6IrPz,RCPT-IN-100093,Advait Nair,Mumbai,Paid,Card,INR,1021.00,INR,1021.00
INV-IN-2026-4094,10/08/26,order_HQS3YTQLnsxwQt,RCPT-IN-100094,Vihaan Kulkarni,Kochi,Paid,Upi,INR,3930.00,INR,3930.00
INV-IN-2026-4095,14/08/26,order_yOOpnxHsJhbUdR,RCPT-IN-100095,Vivaan Verma,Mumbai,Paid,Card,INR,780.00,INR,780.00
INV-IN-2026-4096,02/08/26,order_DewvhPSM7lXPbU,RCPT-IN-100096,Ishaan Sharma,Chennai,Paid,Upi,INR,4863.00,INR,4863.00
INV-IN-2026-4097,21/08/26,order_zp78g58QliaAhF,RCPT-IN-100097,Advait Sharma,Jaipur,Paid,Upi,INR,2037.00,INR,2037.00
INV-IN-2026-4098,18/08/26,order_ARdsnc3IbfkyvP,RCPT-IN-100098,Aarav Iyer,Kochi,Paid,Card,INR,1747.00,INR,1747.00
INV-IN-2026-4099,08/08/26,order_3U7oHVTBO13ugk,RCPT-IN-100099,Kavya Bhat,Gurugram,Paid,Upi,INR,5429.00,INR,5429.00
INV-IN-2026-4100,03/08/26,order_dqYr5gzy7Z4qEv,RCPT-IN-100100,Ananya Kulkarni,Jaipur,Paid,Upi,INR,1753.00,INR,1753.00
INV-IN-2026-4101,20/08/26,order_aWxbQFnYO3ZT9M,RCPT-IN-100101,Aditi Rao,Bengaluru,Paid,Upi,INR,3736.00,INR,3736.00
INV-IN-2026-4102,21/08/26,order_ug8BRwkVh9fUK7,RCPT-IN-100102,Arjun Verma,Noida,Paid,Card,INR,2661.00,INR,2661.00
INV-IN-2026-4103,04/08/26,order_KsX1NYtRJWligB,RCPT-IN-100103,Kavya Joshi,Noida,Paid,Upi,INR,1096.00,INR,1096.00
INV-IN-2026-4104,10/08/26,order_NntXsUVz45N2es,RCPT-IN-100104,Sara Bose,Chennai,Paid,Card,INR,2582.00,INR,2582.00
INV-IN-2026-4105,08/08/26,order_eWmtWNx4U32OeX,RCPT-IN-100105,Aditi Kulkarni,Indore,Paid,Upi,INR,2793.00,INR,2793.00
INV-IN-2026-4106,23/08/26,order_LjRCqJsrUDdxSO,RCPT-IN-100106,Ishaan Sharma,Gurugram,Paid,Card,INR,2778.00,INR,2778.00
INV-IN-2026-4107,10/08/26,order_44w3nzqcstgPa0,RCPT-IN-100107,Kabir Gupta,Ahmedabad,Paid,Upi,INR,2405.00,INR,2405.00
INV-IN-2026-4108,19/08/26,order_v8dFZgjO4lp631,RCPT-IN-100108,Kabir Menon,Kolkata,Paid,Card,INR,2285.00,INR,2285.00
INV-IN-2026-4109,18/08/26,order_5blwilDltLEdv5,RCPT-IN-100109,Rehan Das,Indore,Paid,Card,INR,3769.00,INR,3769.00
INV-IN-2026-4110,11/08/26,order_yuOwKDWCuztIyM,RCPT-IN-100110,Vivaan Menon,Hyderabad,Paid,Card,EUR,22.95,INR,2088.11
INV-IN-2026-4111,24/08/26,order_p9CPlRR6MrFEQL,RCPT-IN-100111,Rehan Bhat,Indore,Paid,Card,INR,818.00,INR,818.00
INV-IN-2026-4112,21/08/26,order_J8lp6mLNgAfqxp,RCPT-IN-100112,Ananya Das,Kochi,Paid,Card,INR,2224.00,INR,2224.00
INV-IN-2026-4113,18/08/26,order_EJRKnC5BP4pYJF,RCPT-IN-100113,Vihaan Bhat,Chennai,Paid,Upi,INR,1415.00,INR,1415.00
INV-IN-2026-4114,02/08/26,order_vgGYAeTCnBMzV7,RCPT-IN-100114,Rehan Verma,Jaipur,Paid,Upi,INR,3161.00,INR,3161.00
INV-IN-2026-4115,10/08/26,order_SPwyGsu7pLoZ32,RCPT-IN-100115,Arjun Iyer,Kolkata,Paid,Netbanking,INR,4107.00,INR,4107.00
INV-IN-2026-4116,24/08/26,order_xxpDbolRNU9mYM,RCPT-IN-100116,Vihaan Menon,Kolkata,Paid,Card,INR,1871.00,INR,1871.00
INV-IN-2026-4117,07/08/26,order_BEbt6OzeLud2e7,RCPT-IN-100117,Arjun Menon,Kolkata,Paid,Upi,INR,1392.00,INR,1392.00
INV-IN-2026-4118,13/08/26,order_rrW9pDXG7CIdr0,RCPT-IN-100118,Anika Bhat,Chennai,Paid,Card,INR,1276.00,INR,1276.00
INV-IN-2026-4119,02/08/26,order_6HXqpuX4bjolP3,RCPT-IN-100119,Kabir Menon,Hyderabad,Paid,Upi,INR,2121.00,INR,2121.00
INV-IN-2026-4120,15/08/26,order_EdmgazRZ96re7Z,RCPT-IN-100120,Diya Sharma,Kochi,Paid,Card,INR,4417.00,INR,4417.00
INV-IN-2026-4121,03/08/26,order_uAA4KeJIKIH44v,RCPT-IN-100121,Sara Joshi,Pune,Paid,Upi,INR,2602.00,INR,2602.00
INV-IN-2026-4122,15/08/26,order_C6mLefTT6aNxp9,RCPT-IN-100122,Rehan Nair,Ahmedabad,Paid,Wallet,INR,5276.00,INR,5276.00
INV-IN-2026-4123,11/08/26,order_jhU3KmvQwPVra3,RCPT-IN-100123,Aditi Iyer,Mumbai,Paid,Upi,INR,3168.00,INR,3168.00
INV-IN-2026-4124,08/08/26,order_y4ybaPpX6ayXHp,RCPT-IN-100124,Kabir Bhat,Hyderabad,Paid,Card,INR,1868.00,INR,1868.00
INV-IN-2026-4125,22/08/26,order_HsJoh5oFiQxwfO,RCPT-IN-100125,Myra Das,Gurugram,Paid,Upi,INR,1721.00,INR,1721.00
INV-IN-2026-4126,14/08/26,order_PddmfUUChacWQI,RCPT-IN-100126,Rehan Verma,Indore,Paid,Upi,INR,1782.00,INR,1782.00
INV-IN-2026-4127,05/08/26,order_pCeIxUqHKhh3az,RCPT-IN-100127,Anika Nair,Kochi,Paid,Card,INR,2616.00,INR,2616.00
INV-IN-2026-4128,06/08/26,order_54NEWRpxqlwqLa,RCPT-IN-100128,Vivaan Reddy,Noida,Paid,Upi,INR,3039.00,INR,3039.00
INV-IN-2026-4129,09/08/26,order_Ke0qcLsw30f7lN,RCPT-IN-100129,Ishaan Nair,Noida,Paid,Upi,INR,3166.00,INR,3166.00
INV-IN-2026-4130,03/08/26,order_r8t4UksJJChYkW,RCPT-IN-100130,Kabir Iyer,Noida,Paid,Upi,INR,3464.00,INR,3464.00
INV-IN-2026-4131,22/08/26,order_LGVAcwxOLu0y8F,RCPT-IN-100131,Kavya Menon,Ahmedabad,Paid,Upi,INR,3500.00,INR,3500.00
INV-IN-2026-4132,24/08/26,order_2VM7zOHdT5cE1l,RCPT-IN-100132,Ananya Iyer,Noida,Paid,Upi,INR,2019.00,INR,2019.00
INV-IN-2026-4133,17/08/26,order_mVcOfExDTaRiSZ,RCPT-IN-100133,Kabir Gupta,Chennai,Paid,Upi,INR,2542.00,INR,2542.00
INV-IN-2026-4134,06/08/26,order_fGWYwRgYy91s5y,RCPT-IN-100134,Vivaan Gupta,Ahmedabad,Paid,Upi,INR,2269.00,INR,2269.00
INV-IN-2026-4135,19/08/26,order_IYA8lK5kRJ5wwf,RCPT-IN-100135,Vivaan Gupta,Noida,Paid,Upi,INR,2534.00,INR,2534.00
INV-IN-2026-4136,02/08/26,order_agehbImT8B7v62,RCPT-IN-100136,Ananya Das,Indore,Paid,Card,INR,1759.00,INR,1759.00
INV-IN-2026-4137,23/08/26,order_F53QjGc9R6tleI,RCPT-IN-100137,Advait Bose,Hyderabad,Paid,Wallet,INR,2865.00,INR,2865.00
INV-IN-2026-4138,20/08/26,order_0VkrE4u71v1DCZ,RCPT-IN-100138,Myra Verma,Ahmedabad,Paid,Upi,INR,2091.00,INR,2091.00
INV-IN-2026-4139,19/08/26,order_Jccr0jtGKAZ6P1,RCPT-IN-100139,Anika Kulkarni,Jaipur,Paid,Card,INR,2017.00,INR,2017.00
INV-IN-2026-4140,22/08/26,order_fzE9600ddxAmnm,RCPT-IN-100140,Aarav Sharma,Indore,Paid,Card,INR,3052.00,INR,3052.00
INV-IN-2026-4141,20/08/26,order_UREs4GkTvZvHFm,RCPT-IN-100141,Ishaan Rao,Indore,Paid,Card,INR,3660.00,INR,3660.00
INV-IN-2026-4142,17/08/26,order_80xxzsmI3TvYDW,RCPT-IN-100142,Myra Iyer,Kolkata,Paid,Upi,INR,1499.00,INR,1499.00
INV-IN-2026-4142-DUP,17/08/26,order_80xxzsmI3TvYDW,RCPT-IN-100142,Myra Iyer,Kolkata,Paid,Upi,INR,1499.00,INR,1499.00
INV-IN-2026-4143,25/08/26,order_BQGNKTdmbU2q5j,RCPT-IN-100143,Diya Rao,Jaipur,Paid,Card,INR,2320.00,INR,2320.00
INV-IN-2026-4144,16/08/26,order_BcsRCphA7drHVu,RCPT-IN-100144,Kavya Menon,Kochi,Paid,Netbanking,INR,4364.00,INR,4364.00
INV-IN-2026-4145,19/08/26,order_G9FwxlfDeK6Dtn,RCPT-IN-100145,Kavya Gupta,Hyderabad,Paid,Upi,INR,4421.00,INR,4421.00
INV-IN-2026-4146,08/08/26,order_PsIOUr21zuMPSJ,RCPT-IN-100146,Anika Menon,Gurugram,Paid,Card,INR,1594.00,INR,1594.00
INV-IN-2026-4147,10/08/26,order_IcGzvQc0HPkZ0y,RCPT-IN-100147,Kabir Bose,Noida,Paid,Upi,INR,1947.00,INR,1947.00
INV-IN-2026-4148,18/08/26,order_HD7o2d4uYPKEuc,RCPT-IN-100148,Ananya Sharma,Gurugram,Paid,Upi,INR,3596.00,INR,3596.00
INV-IN-2026-4149,03/08/26,order_cJZfhBo3Kr4zqf,RCPT-IN-100149,Ishaan Reddy,Bengaluru,Paid,Card,INR,3923.00,INR,3923.00
INV-IN-2026-4150,15/08/26,order_jkiEXdFwae0NvF,RCPT-IN-100150,Aditi Bose,Ahmedabad,Paid,Wallet,INR,1007.00,INR,1007.00
INV-IN-2026-4151,02/08/26,order_E3cjrK0R61nl8p,RCPT-IN-100151,Ananya Menon,Noida,Paid,Card,INR,3814.00,INR,3814.00
INV-IN-2026-4152,24/08/26,order_ZJpAWkVPLnM6vh,RCPT-IN-100152,Sara Bose,Hyderabad,Paid,Upi,INR,3028.00,INR,3028.00
INV-IN-2026-4153,07/08/26,order_lnPPEGMxrJ5wdR,RCPT-IN-100153,Sara Rao,Gurugram,Paid,Card,INR,3360.00,INR,3360.00
INV-IN-2026-4154,19/08/26,order_zjSh4m0jCrKjyj,RCPT-IN-100154,Arjun Iyer,Jaipur,Paid,Upi,INR,1810.00,INR,1810.00
INV-IN-2026-4155,04/08/26,order_AMqFLhtLlprmyn,RCPT-IN-100155,Aditi Rao,Pune,Paid,Upi,INR,1953.00,INR,1953.00
INV-IN-2026-4156,15/08/26,order_5ujLW9JgfhVnKY,RCPT-IN-100156,Diya Sharma,Chennai,Paid,Upi,INR,2412.00,INR,2412.00
INV-IN-2026-4157,23/08/26,order_rjtDbeuevKZgnW,RCPT-IN-100157,Aarav Nair,Pune,Paid,Upi,INR,3142.00,INR,3142.00
INV-IN-2026-4158,06/08/26,order_cS3yHnie0jAykm,RCPT-IN-100158,Ananya Rao,Indore,Paid,Upi,INR,3106.00,INR,3106.00
INV-IN-2026-4159,18/08/26,order_noeoy7zLPnritV,RCPT-IN-100159,Aditi Joshi,Hyderabad,Paid,Card,INR,2493.00,INR,2493.00
INV-IN-2026-4160,20/08/26,order_6RByL7fG1dB9KU,RCPT-IN-100160,Ishaan Das,Ahmedabad,Paid,Card,INR,1469.00,INR,1469.00
INV-IN-2026-4161,20/08/26,order_zfROlDFnPDLVgZ,RCPT-IN-100161,Myra Rao,Hyderabad,Paid,Card,INR,3671.00,INR,3671.00
INV-IN-2026-4162,25/08/26,order_5QyxlcUJdr3jnO,RCPT-IN-100162,Kabir Reddy,Kochi,Paid,Upi,INR,4344.00,INR,4344.00
INV-IN-2026-4163,14/08/26,order_b60u8rcQxAfZQH,RCPT-IN-100163,Advait Menon,Kochi,Paid,Upi,INR,2473.00,INR,2473.00
