Invoice Number,Invoice Date,Order ID,Reference Number,Customer Name,Place of Supply,Invoice Status,Payment Mode,Presentment Currency,Presentment Amount,Currency,Total
INV-IN-2026-4123,01/08/26,order_GfF2wNkdD0rMtV,RCPT-IN-100123,Kavya Bhat,Bengaluru,Paid,Card,INR,823.00,INR,823.00
INV-IN-2026-4124,05/08/26,order_rDTTP3Yzb2iQTM,RCPT-IN-100124,Ananya Bose,Indore,Paid,Upi,INR,1112.00,INR,1112.00
INV-IN-2026-4125,15/08/26,order_k0UCROycSMtNzl,RCPT-IN-100125,Ananya Reddy,Bengaluru,Paid,Card,INR,631.00,INR,631.00
INV-IN-2026-4126,21/08/26,order_zNi1KJx6tNhGdG,RCPT-IN-100126,Diya Sharma,Noida,Paid,Upi,INR,1946.00,INR,1946.00
INV-IN-2026-4127,09/08/26,order_zUtjuJT6QUj1NJ,RCPT-IN-100127,Vivaan Reddy,Noida,Paid,Upi,INR,244.00,INR,244.00
INV-IN-2026-4128,11/08/26,order_hhESfWBwyf476F,RCPT-IN-100128,Sara Rao,Kolkata,Paid,Card,INR,475.00,INR,475.00
INV-IN-2026-4129,07/08/26,order_8JqTDLVWcePVvX,RCPT-IN-100129,Advait Bhat,Hyderabad,Paid,Upi,INR,604.00,INR,604.00
INV-IN-2026-4130,24/08/26,order_WEXuquKXKq8FVA,RCPT-IN-100130,Anika Bhat,Ahmedabad,Paid,Upi,INR,176.00,INR,176.00
INV-IN-2026-4131,09/08/26,order_X8MSZjNI6Pu3ig,RCPT-IN-100131,Diya Sharma,Ahmedabad,Paid,Netbanking,INR,426.00,INR,426.00
INV-IN-2026-4132,23/08/26,order_Pmxygt0D0PEmVG,RCPT-IN-100132,Ishaan Iyer,Ahmedabad,Paid,Card,INR,668.00,INR,668.00
INV-IN-2026-4133,06/08/26,order_INM7OrVtEAy4eC,RCPT-IN-100133,Advait Menon,Mumbai,Paid,Netbanking,INR,421.00,INR,421.00
INV-IN-2026-4134,21/08/26,order_1s7T5Dvd1yzrlK,RCPT-IN-100134,Anika Joshi,Kolkata,Paid,Netbanking,INR,1379.00,INR,1379.00
INV-IN-2026-4135,19/08/26,order_P4fk67r4tDZqyZ,RCPT-IN-100135,Vivaan Verma,Chennai,Paid,Netbanking,INR,847.00,INR,847.00
INV-IN-2026-4136,13/08/26,order_dJViNFWZ2dnCSV,RCPT-IN-100136,Vivaan Bose,Gurugram,Paid,Card,INR,376.00,INR,376.00
INV-IN-2026-4137,22/08/26,order_9ZTfU94gymM219,RCPT-IN-100137,Kabir Sharma,Bengaluru,Paid,Upi,INR,1658.00,INR,1658.00
INV-IN-2026-4138,04/08/26,order_EgnVcR9SXTqtor,RCPT-IN-100138,Vivaan Sharma,Indore,Paid,Upi,INR,325.00,INR,325.00
INV-IN-2026-4139,12/08/26,order_C8UeIA875RJMl6,RCPT-IN-100139,Aarav Patel,Pune,Paid,Upi,INR,224.00,INR,224.00
INV-IN-2026-4140,21/08/26,order_1kf0DyiW5IMhz4,RCPT-IN-100140,Vivaan Gupta,Bengaluru,Paid,Card,INR,299.00,INR,299.00
INV-IN-2026-4141,13/08/26,order_Yy9eRHN76ncg1a,RCPT-IN-100141,Advait Menon,Bengaluru,Paid,Wallet,INR,531.00,INR,531.00
INV-IN-2026-4142,25/08/26,order_kTWm8XQP4E4jGw,RCPT-IN-100142,Rehan Gupta,Pune,Paid,Card,INR,509.00,INR,509.00
INV-IN-2026-4143,24/08/26,order_aq75SINVrE7aEg,RCPT-IN-100143,Kavya Reddy,Jaipur,Paid,Card,INR,790.00,INR,790.00
INV-IN-2026-4144,22/08/26,order_Yn5RtExmm0gRmN,RCPT-IN-100144,Ishaan Joshi,Jaipur,Paid,Card,INR,354.00,INR,354.00
INV-IN-2026-4145,03/08/26,order_zCCi0dHeOSo7V9,RCPT-IN-100145,Kabir Verma,Gurugram,Paid,Card,INR,205.00,INR,205.00
INV-IN-2026-4146,19/08/26,order_laOq34DzX9iVqQ,RCPT-IN-100146,Aditi Rao,Pune,Paid,Upi,INR,691.00,INR,691.00
INV-IN-2026-4147,22/08/26,order_xMytvMxQMjws1S,RCPT-IN-100147,Aarav Kulkarni,Kochi,Paid,Upi,INR,553.00,INR,553.00
INV-IN-2026-4148,01/08/26,order_vLsWa5BztdxGVG,RCPT-IN-100148,Ishaan Verma,Ahmedabad,Paid,Upi,INR,3279.00,INR,3279.00
INV-IN-2026-4149,03/08/26,order_MtR80hbxuuYKz5,RCPT-IN-100149,Aarav Iyer,Gurugram,Paid,Card,INR,761.00,INR,761.00
INV-IN-2026-4150,18/08/26,order_fxo5NAPN5WY4GG,RCPT-IN-100150,Aditi Rao,Jaipur,Paid,Upi,INR,1317.00,INR,1317.00
INV-IN-2026-4151,22/08/26,order_es4emJH6fmYEsP,RCPT-IN-100151,Aarav Patel,Jaipur,Paid,Upi,INR,195.00,INR,195.00
INV-IN-2026-4152,08/08/26,order_6aQCJdBew9Gw4t,RCPT-IN-100152,Sara Bose,Chennai,Paid,Card,USD,12.77,INR,1065.94
INV-IN-2026-4153,13/08/26,order_DqinSdZqAjvNBL,RCPT-IN-100153,Advait Bhat,Ahmedabad,Paid,Upi,INR,499.00,INR,499.00
INV-IN-2026-4154,23/08/26,order_RTTwSJfmkVxMAF,RCPT-IN-100154,Diya Joshi,Kochi,Paid,Upi,INR,471.00,INR,471.00
INV-IN-2026-4155,07/08/26,order_tuBqrI26bz4DLn,RCPT-IN-100155,Aditi Gupta,Kochi,Paid,Upi,INR,789.00,INR,789.00
INV-IN-2026-4156,10/08/26,order_PAaiBVOi4W60VA,RCPT-IN-100156,Advait Reddy,Chennai,Paid,Upi,INR,470.00,INR,470.00
INV-IN-2026-4157,18/08/26,order_86a76hsx9oFpNN,RCPT-IN-100157,Rehan Sharma,Kochi,Paid,Upi,INR,920.00,INR,920.00
INV-IN-2026-4158,09/08/26,order_3NpQn9ppvlJpEm,RCPT-IN-100158,Kavya Gupta,Mumbai,Paid,Upi,INR,1889.00,INR,1889.00
INV-IN-2026-4159,09/08/26,order_VU1NBY1yOG2NzW,RCPT-IN-100159,Arjun Rao,Bengaluru,Paid,Upi,INR,468.00,INR,468.00
INV-IN-2026-4160,03/08/26,order_27I79WXiuLIXyv,RCPT-IN-100160,Kabir Joshi,Mumbai,Paid,Card,SGD,8.71,INR,538.01
INV-IN-2026-4161,08/08/26,order_5eQ3ADGqY1XPSB,RCPT-IN-100161,Aditi Iyer,Mumbai,Paid,Upi,INR,1191.00,INR,1191.00
INV-IN-2026-4162,23/08/26,order_DEgOevNkn3972Y,RCPT-IN-100162,Kavya Bose,Bengaluru,Paid,Upi,INR,110.00,INR,110.00
INV-IN-2026-4163,06/08/26,order_GNRqyXEHteeQLg,RCPT-IN-100163,Vivaan Verma,Kolkata,Paid,Upi,INR,792.00,INR,792.00
INV-IN-2026-4164,21/08/26,order_LsOBmd5uFcN2CS,RCPT-IN-100164,Diya Patel,Bengaluru,Paid,Card,INR,734.00,INR,734.00
INV-IN-2026-4165,01/08/26,order_TydRO9wUCaLVaq,RCPT-IN-100165,Sara Menon,Pune,Paid,Upi,INR,1702.00,INR,1702.00
