Invoice Number;Invoice Date;Order ID;Reference Number;Customer Name;Place of Supply;Invoice Status;Payment Mode;Presentment Currency;Presentment Amount;Currency;Total
INV-EU-2026-4021;01.08.2026;order_OJJhrG80usp2w5;RCPT-EU-100021;Elias Fischer;Dublin;Paid;Card;EUR;5.27;EUR;5.27
INV-EU-2026-4022;21.08.2026;order_iTdR9Up14PehPj;RCPT-EU-100022;Ida Novak;Lisbon;Paid;Wallet;EUR;5.36;EUR;5.36
INV-EU-2026-4023;01.08.2026;order_XrZMAzSv2gENfM;RCPT-EU-100023;Finn Fischer;Cologne;Paid;Ideal;EUR;9.01;EUR;9.01
INV-EU-2026-4024;25.08.2026;order_LZc5t4UuHF7KVM;RCPT-EU-100024;Hanna Rossi;Milan;Paid;Card;EUR;3.77;EUR;3.77
INV-EU-2026-4025;12.08.2026;order_bFDteMXi6cMUXv;RCPT-EU-100025;Mila Andersen;Lisbon;Paid;Card;INR;415.00;EUR;4.56
INV-EU-2026-4026;02.08.2026;order_TAuwm6zo88EB0O;RCPT-EU-100026;Luca Wagner;Cologne;Paid;Card;EUR;14.54;EUR;14.54
INV-EU-2026-4027;16.08.2026;order_FgMZwKPaEpCeji;RCPT-EU-100027;Ida Schmidt;Munich;Paid;Ideal;EUR;11.73;EUR;11.73
INV-EU-2026-4028;03.08.2026;order_SRkRXQvQMcPLPP;RCPT-EU-100028;Jonas Wagner;Rotterdam;Paid;Card;EUR;14.53;EUR;14.53
INV-EU-2026-4029;17.08.2026;order_SOHDMm0lM7EXg3;RCPT-EU-100029;Luca Andersen;Lisbon;Paid;Sepa;EUR;9.46;EUR;9.46
INV-EU-2026-4030;04.08.2026;order_rXLnTENCyfjeEa;RCPT-EU-100030;Paul Rossi;Antwerp;Paid;Sepa;EUR;9.16;EUR;9.16
INV-EU-2026-4030-DUP;04.08.2026;order_rXLnTENCyfjeEa;RCPT-EU-100030;Paul Rossi;Antwerp;Paid;Sepa;EUR;9.16;EUR;9.16
INV-EU-2026-4031;05.08.2026;order_xzXpMZuZN8Ab5K;RCPT-EU-100031;Lena Jansen;Hamburg;Paid;Card;INR;1071.38;EUR;11.78
INV-EU-2026-4032;02.08.2026;order_y9zMTI18C6eUDm;RCPT-EU-100032;Paul Schmidt;Milan;Paid;Sepa;EUR;12.56;EUR;12.56
INV-EU-2026-4033;20.08.2026;order_8hKYWHJPu05MC4;RCPT-EU-100033;Marie Rossi;Vienna;Paid;Ideal;EUR;8.78;EUR;8.78
INV-EU-2026-4034;20.08.2026;order_Pcwnx0d1LzeZGE;RCPT-EU-100034;Ida Meyer;Munich;Paid;Ideal;EUR;11.75;EUR;11.75
INV-EU-2026-4035;17.08.2026;order_2Enus0HMI4fS9z;RCPT-EU-100035;Jonas Meyer;Dublin;Paid;Card;EUR;4.29;EUR;4.29
INV-EU-2026-4036;06.08.2026;order_ZKo7RrU5YKyyQH;RCPT-EU-100036;Marie Rossi;Vienna;Paid;Sepa;EUR;17.46;EUR;17.46
INV-EU-2026-4037;15.08.2026;order_XVwFcOLnv9DS0h;RCPT-EU-100037;Noah Novak;Berlin;Paid;Sepa;EUR;6.96;EUR;6.96
INV-EU-2026-4038;08.08.2026;order_WiOalTlINXn1eK;RCPT-EU-100038;Mila Novak;Hamburg;Paid;Sepa;EUR;5.24;EUR;5.24
INV-EU-2026-4039;03.08.2026;order_cm7hufPK5ACDiB;RCPT-EU-100039;Mila Schneider;Berlin;Paid;Ideal;EUR;13.58;EUR;13.58
INV-EU-2026-4040;04.08.2026;order_D4uyetiAY2bv6d;RCPT-EU-100040;Sanne Schneider;Amsterdam;Paid;Sepa;EUR;13.76;EUR;13.76
INV-EU-2026-4041;09.08.2026;order_795NF4gAKQ5P1v;RCPT-EU-100041;Paul Meyer;Dublin;Paid;Card;EUR;8.95;EUR;8.95
INV-EU-2026-4042;21.08.2026;order_lEk6KJCBHGn7KW;RCPT-EU-100042;Lukas Müller;Berlin;Paid;Wallet;EUR;5.21;EUR;5.21
INV-EU-2026-4043;21.08.2026;order_3w6t8YGPNNHCC8;RCPT-EU-100043;Jonas Andersen;Lisbon;Paid;Sepa;EUR;8.65;EUR;8.65
INV-EU-2026-4044;16.08.2026;order_e2SnvByaBbhxGW;RCPT-EU-100044;Jonas Bakker;Rotterdam;Paid;Card;EUR;11.69;EUR;11.69
INV-EU-2026-4045;01.08.2026;order_Qk8KS0N8sOfKH8;RCPT-EU-100045;Sophie Rossi;Vienna;Paid;Card;EUR;16.73;EUR;16.73
INV-EU-2026-4046;13.08.2026;order_dIimwswmpCWlUh;RCPT-EU-100046;Noah Schneider;Cologne;Paid;Ideal;EUR;9.90;EUR;9.90
INV-EU-2026-4047;25.08.2026;order_UmhWKPU9MQ9uGK;RCPT-EU-100047;Paul Schneider;Hamburg;Paid;Card;EUR;5.39;EUR;5.39
INV-EU-2026-4048;24.08.2026;order_vZAvP62bsklvpa;RCPT-EU-100048;Sophie Jansen;Frankfurt;Paid;Card;USD;8.83;EUR;8.10
INV-EU-2026-4049;21.08.2026;order_rq73L5pUxAY1f6;RCPT-EU-100049;Marie Weber;Antwerp;Paid;Ideal;EUR;34.36;EUR;34.36
INV-EU-2026-4050;07.08.2026;order_av8dNrLZgw7Hun;RCPT-EU-100050;Marie Weber;Rotterdam;Paid;Ideal;EUR;19.84;EUR;19.84
INV-EU-2026-4051;02.08.2026;order_dNKI7xEzzoMepj;RCPT-EU-100051;Ida Jansen;Rotterdam;Paid;Card;EUR;7.74;EUR;7.74
INV-EU-2026-4052;21.08.2026;order_efbnoFq5XJ7T2Y;RCPT-EU-100052;Lena Rossi;Dublin;Paid;Card;INR;1025.89;EUR;11.28
INV-EU-2026-4053;01.08.2026;order_iKn5smyFq55jyo;RCPT-EU-100053;Finn de Vries;Munich;Paid;Card;INR;612.75;EUR;6.73
INV-EU-2026-4054;15.08.2026;order_K1UdskfqS1dXba;RCPT-EU-100054;Lukas Müller;Dublin;Paid;Card;CHF;10.45;EUR;10.64
INV-EU-2026-4055;21.08.2026;order_VgR3gWNpfyHVMU;RCPT-EU-100055;Marie Wagner;Milan;Paid;Card;EUR;14.00;EUR;14.00
INV-EU-2026-4056;13.08.2026;order_rFNCqodowLGqL3;RCPT-EU-100056;Lena Schneider;Rotterdam;Paid;Card;EUR;14.89;EUR;14.89
INV-EU-2026-4057;09.08.2026;order_EArYml8qJexajG;RCPT-EU-100057;Elias Rossi;Berlin;Paid;Card;USD;11.40;EUR;10.46
INV-EU-2026-4058;01.08.2026;order_s2JuwFSojtfdq7;RCPT-EU-100058;Lukas Müller;Berlin;Paid;Card;EUR;28.27;EUR;28.27
INV-EU-2026-4059;22.08.2026;order_KJ9zHX9pKozaeY;RCPT-EU-100059;Noah Weber;Rotterdam;Paid;Card;EUR;19.08;EUR;19.08
INV-EU-2026-4060;21.08.2026;order_SsAUQRbKl60w4y;RCPT-EU-100060;Luca Andersen;Antwerp;Paid;Card;INR;1810.39;EUR;19.90
INV-EU-2026-4061;22.08.2026;order_tN7QlwAyYdiFiz;RCPT-EU-100061;Paul Bakker;Antwerp;Paid;Card;EUR;4.98;EUR;4.98
INV-EU-2026-4062;17.08.2026;order_3GXodyFJUmBWRh;RCPT-EU-100062;Finn Bakker;Cologne;Paid;Card;EUR;10.73;EUR;10.73
INV-EU-2026-4063;07.08.2026;order_YFBDCjX3tdf826;RCPT-EU-100063;Paul Schmidt;Milan;Paid;Ideal;EUR;13.04;EUR;13.04
INV-EU-2026-4064;09.08.2026;order_6DQygtvpweDGJU;RCPT-EU-100064;Sanne Andersen;Lisbon;Paid;Card;SEK;71.59;EUR;6.17
INV-EU-2026-4065;11.08.2026;order_71OE7n3X4vIxc9;RCPT-EU-100065;Sanne Meyer;Vienna;Paid;Card;EUR;15.16;EUR;15.16
INV-EU-2026-4066;16.08.2026;order_zKQfGUd5eHJgDo;RCPT-EU-100066;Hanna Schmidt;Rotterdam;Paid;Card;EUR;9.76;EUR;9.76
INV-EU-2026-4067;12.08.2026;order_VgIcAy18hSLXbC;RCPT-EU-100067;Finn Weber;Dublin;Paid;Wallet;EUR;6.92;EUR;6.92
INV-EU-2026-4068;06.08.2026;order_AEsuha1u6DhzWV;RCPT-EU-100068;Ida Andersen;Cologne;Paid;Card;SEK;149.56;EUR;12.90
INV-EU-2026-4069;22.08.2026;order_WtP0136Uxt3Ykw;RCPT-EU-100069;Bram Jansen;Antwerp;Paid;Card;EUR;11.41;EUR;11.41
INV-EU-2026-4070;01.08.2026;order_dflgwRHHHZ4Iil;RCPT-EU-100070;Sanne Novak;Frankfurt;Paid;Wallet;EUR;9.30;EUR;9.30
INV-EU-2026-4071;01.08.2026;order_b1kz6U0Z2jDUhJ;RCPT-EU-100071;Lena Fischer;Frankfurt;Paid;Sepa;EUR;31.57;EUR;31.57
INV-EU-2026-4072;01.08.2026;order_R6rnRoiz7CnGQH;RCPT-EU-100072;Marie Weber;Munich;Paid;Card;CHF;13.27;EUR;13.51
INV-EU-2026-4073;21.08.2026;order_viS1dnskOpYMjt;RCPT-EU-100073;Bram Weber;Berlin;Paid;Card;EUR;23.61;EUR;23.61
INV-EU-2026-4074;08.08.2026;order_BKjEm3WcqDhY1c;RCPT-EU-100074;Elias Wagner;Vienna;Paid;Card;EUR;18.24;EUR;18.24
INV-EU-2026-4075;05.08.2026;order_o6tIa3GAaxjlHf;RCPT-EU-100075;Elias Wagner;Rotterdam;Paid;Sepa;EUR;9.00;EUR;9.00
INV-EU-2026-4076;20.08.2026;order_cTLiTzJbkYlOF0;RCPT-EU-100076;Noah Bakker;Amsterdam;Paid;Ideal;EUR;8.48;EUR;8.48
INV-EU-2026-4077;07.08.2026;order_rbYdWCmrWc8ArE;RCPT-EU-100077;Sophie Wagner;Vienna;Paid;Wallet;USD;7.06;EUR;6.48
INV-EU-2026-4078;21.08.2026;order_XE0TgLHp5SsV07;RCPT-EU-100078;Ida Rossi;Hamburg;Paid;Sepa;EUR;31.21;EUR;31.21
INV-EU-2026-4079;17.08.2026;order_yATtsjA6TZ1GlA;RCPT-EU-100079;Finn Schneider;Cologne;Paid;Ideal;EUR;3.49;EUR;3.49
INV-EU-2026-4080;19.08.2026;order_hf0dnbzzDpArxl;RCPT-EU-100080;Mila Meyer;Rotterdam;Paid;Sepa;EUR;1.35;EUR;1.35
INV-EU-2026-4081;09.08.2026;order_CcDnPPOCK7l2LU;RCPT-EU-100081;Sanne Weber;Frankfurt;Paid;Ideal;EUR;6.74;EUR;6.74
INV-EU-2026-4082;16.08.2026;order_A4SZjXHVi3YVZp;RCPT-EU-100082;Lena de Vries;Amsterdam;Paid;Sepa;EUR;7.03;EUR;7.03
INV-EU-2026-4083;15.08.2026;order_yzPKXWNuZYo9lN;RCPT-EU-100083;Sanne Rossi;Hamburg;Paid;Card;USD;5.53;EUR;5.07
INV-EU-2026-4084;09.08.2026;order_qtkJTAYtFsLx2O;RCPT-EU-100084;Lena Andersen;Antwerp;Paid;Card;EUR;5.56;EUR;5.56
INV-EU-2026-4085;07.08.2026;order_RLBXrzqsW5aBqt;RCPT-EU-100085;Lena Rossi;Munich;Paid;Card;EUR;8.84;EUR;8.84
INV-EU-2026-4086;04.08.2026;order_8Lk1OkfthQ7bqr;RCPT-EU-100086;Lukas Schmidt;Lisbon;Paid;Sepa;EUR;12.01;EUR;12.01
INV-EU-2026-4087;02.08.2026;order_svZvn1ORhFW88b;RCPT-EU-100087;Sanne de Vries;Berlin;Paid;Sepa;EUR;24.47;EUR;24.47
INV-EU-2026-4088;07.08.2026;order_aFMoTIIrtfqePt;RCPT-EU-100088;Lena Novak;Rotterdam;Paid;Card;EUR;20.46;EUR;20.46
INV-EU-2026-4089;23.08.2026;order_Z1NHsSAXfNCD5R;RCPT-EU-100089;Sophie Novak;Rotterdam;Paid;Sepa;EUR;20.95;EUR;20.95
INV-EU-2026-4090;04.08.2026;order_fMyiUAW6FpSon7;RCPT-EU-100090;Jonas Schneider;Milan;Paid;Card;EUR;8.36;EUR;8.36
INV-EU-2026-4091;24.08.2026;order_PDCGkzo60tZ5D8;RCPT-EU-100091;Ida Jansen;Milan;Paid;Sepa;EUR;21.21;EUR;21.21
INV-EU-2026-4092;10.08.2026;order_21ygbJSEqDgta4;RCPT-EU-100092;Sanne Müller;Lisbon;Paid;Sepa;EUR;13.23;EUR;13.23
INV-EU-2026-4093;06.08.2026;order_Z9mnFzzDurVmqT;RCPT-EU-100093;Bram Rossi;Lisbon;Paid;Card;EUR;14.11;EUR;14.11
INV-EU-2026-4094;11.08.2026;order_cZQHOL94MjvHO3;RCPT-EU-100094;Sophie Fischer;Antwerp;Paid;Sepa;EUR;12.91;EUR;12.91
INV-EU-2026-4095;23.08.2026;order_cI3gjgt1w8Ho9u;RCPT-EU-100095;Sanne Rossi;Frankfurt;Paid;Sepa;EUR;7.13;EUR;7.13
INV-EU-2026-4096;07.08.2026;order_4Fn3MkH6u3WKXv;RCPT-EU-100096;Lukas Weber;Munich;Paid;Ideal;EUR;19.87;EUR;19.87
INV-EU-2026-4097;08.08.2026;order_76rPQWMscB1lcH;RCPT-EU-100097;Bram Schmidt;Munich;Paid;Sepa;EUR;22.16;EUR;22.16
INV-EU-2026-4098;06.08.2026;order_e3Cz1CELn0prmZ;RCPT-EU-100098;Emilia Novak;Cologne;Paid;Wallet;EUR;5.81;EUR;5.81
INV-EU-2026-4099;20.08.2026;order_WUAVleVOBPd4mC;RCPT-EU-100099;Paul Weber;Munich;Paid;Card;EUR;3.72;EUR;3.72
INV-EU-2026-4100;09.08.2026;order_ySyyP3y8JrET9w;RCPT-EU-100100;Lena de Vries;Lisbon;Paid;Sepa;EUR;7.60;EUR;7.60
INV-EU-2026-4101;18.08.2026;order_dZcZkxT7KlEJTu;RCPT-EU-100101;Finn Bakker;Munich;Paid;Card;EUR;8.55;EUR;8.55
INV-EU-2026-4102;10.08.2026;order_RPtBNDZcM5mS3g;RCPT-EU-100102;Finn Fischer;Milan;Paid;Wallet;EUR;11.12;EUR;11.12
INV-EU-2026-4103;18.08.2026;order_ayCFonVxfmZQ8d;RCPT-EU-100103;Noah Müller;Frankfurt;Paid;Card;EUR;5.39;EUR;5.39
INV-EU-2026-4104;24.08.2026;order_nQ0tewCxpTpxjt;RCPT-EU-100104;Luca Schneider;Rotterdam;Paid;Card;GBP;16.75;EUR;19.52
INV-EU-2026-4105;05.08.2026;order_BWxtPc3fNo6W5z;RCPT-EU-100105;Lukas Schmidt;Lisbon;Paid;Card;EUR;22.46;EUR;22.46
INV-EU-2026-4105-DUP;05.08.2026;order_BWxtPc3fNo6W5z;RCPT-EU-100105;Lukas Schmidt;Lisbon;Paid;Card;EUR;22.46;EUR;22.46
INV-EU-2026-4106;24.08.2026;order_BQtbPOWNUwbpRT;RCPT-EU-100106;Emilia Jansen;Rotterdam;Paid;Ideal;EUR;21.79;EUR;21.79
INV-EU-2026-4107;05.08.2026;order_4vXCxx3cLb3I7T;RCPT-EU-100107;Lukas Schneider;Rotterdam;Paid;Card;EUR;6.35;EUR;6.35
INV-EU-2026-4108;24.08.2026;order_sACIgmOkbsGuBD;RCPT-EU-100108;Sophie Schmidt;Cologne;Paid;Sepa;EUR;5.60;EUR;5.60
INV-EU-2026-4109;17.08.2026;order_ERtLAQRE9CMgDa;RCPT-EU-100109;Lukas Meyer;Milan;Paid;Card;EUR;11.53;EUR;11.53
INV-EU-2026-4110;14.08.2026;order_F1nyC6tDZsjUrp;RCPT-EU-100110;Lukas Jansen;Milan;Paid;Card;EUR;7.62;EUR;7.62
INV-EU-2026-4111;16.08.2026;order_qr0UEoziqO7nwQ;RCPT-EU-100111;Lena de Vries;Dublin;Paid;Sepa;EUR;12.07;EUR;12.07
INV-EU-2026-4112;08.08.2026;order_36CUYX130bHaJs;RCPT-EU-100112;Sophie Meyer;Vienna;Paid;Wallet;EUR;4.88;EUR;4.88
INV-EU-2026-4113;17.08.2026;order_XfhqPnXhVzYQBj;RCPT-EU-100113;Emilia Weber;Milan;Paid;Card;CHF;9.06;EUR;9.23
INV-EU-2026-4114;11.08.2026;order_twSabpmzQWPY2l;RCPT-EU-100114;Finn Meyer;Munich;Paid;Card;EUR;5.06;EUR;5.06
INV-EU-2026-4115;15.08.2026;order_cZfIgw0AqOvMZi;RCPT-EU-100115;Sanne Schmidt;Munich;Paid;Card;EUR;9.04;EUR;9.04
INV-EU-2026-4116;03.08.2026;order_D3oJUVMhALiRhQ;RCPT-EU-100116;Hanna de Vries;Frankfurt;Paid;Card;EUR;12.85;EUR;12.85
INV-EU-2026-4117;14.08.2026;order_ftlJX7zVMd6tjq;RCPT-EU-100117;Jonas Wagner;Dublin;Paid;Card;EUR;7.17;EUR;7.17
INV-EU-2026-4118;02.08.2026;order_oHDI34E0mfLA7u;RCPT-EU-100118;Emilia Jansen;Amsterdam;Paid;Ideal;EUR;7.91;EUR;7.91
INV-EU-2026-4119;22.08.2026;order_DaOq1Qt5crbJ3D;RCPT-EU-100119;Elias Müller;Hamburg;Paid;Ideal;EUR;25.14;EUR;25.14
INV-EU-2026-4120;10.08.2026;order_UYJpSOpisFMdJu;RCPT-EU-100120;Noah Rossi;Frankfurt;Paid;Ideal;EUR;13.28;EUR;13.28
INV-EU-2026-4121;12.08.2026;order_fR3TmliwFMIeRx;RCPT-EU-100121;Mila Bakker;Rotterdam;Paid;Wallet;EUR;4.11;EUR;4.11
INV-EU-2026-4122;16.08.2026;order_CCglGapsIak1WE;RCPT-EU-100122;Emilia Meyer;Hamburg;Paid;Sepa;EUR;15.93;EUR;15.93
INV-EU-2026-4123;03.08.2026;order_HUdPKkiCgQX8MS;RCPT-EU-100123;Finn Schneider;Amsterdam;Paid;Ideal;EUR;26.16;EUR;26.16
INV-EU-2026-4124;18.08.2026;order_bZnhHSk4HFqlNO;RCPT-EU-100124;Marie Fischer;Munich;Paid;Ideal;EUR;42.22;EUR;42.22
INV-EU-2026-4125;04.08.2026;order_ayaCFyPJugrKJz;RCPT-EU-100125;Elias Fischer;Amsterdam;Paid;Sepa;EUR;11.57;EUR;11.57
INV-EU-2026-4126;22.08.2026;order_yaFptWlKz9frxv;RCPT-EU-100126;Luca Novak;Rotterdam;Paid;Wallet;EUR;12.05;EUR;12.05
INV-EU-2026-4127;24.08.2026;order_p8oHE9yyzQw12O;RCPT-EU-100127;Sanne de Vries;Amsterdam;Paid;Ideal;EUR;5.20;EUR;5.20
INV-EU-2026-4128;19.08.2026;order_1yVqm51byTATfm;RCPT-EU-100128;Ida Wagner;Dublin;Paid;Sepa;EUR;8.71;EUR;8.71
INV-EU-2026-4129;05.08.2026;order_NroCY05LYRV9JX;RCPT-EU-100129;Hanna Jansen;Vienna;Paid;Card;EUR;5.65;EUR;5.65
INV-EU-2026-4130;17.08.2026;order_3wgqYI7w5QqaEg;RCPT-EU-100130;Hanna Meyer;Rotterdam;Paid;Card;EUR;14.83;EUR;14.83
INV-EU-2026-4131;21.08.2026;order_cTwg5JumvdC8Ue;RCPT-EU-100131;Luca Schneider;Amsterdam;Paid;Wallet;EUR;18.86;EUR;18.86
INV-EU-2026-4132;19.08.2026;order_f9tXs5RUK1kf0D;RCPT-EU-100132;Lena Schneider;Amsterdam;Paid;Wallet;SEK;87.80;EUR;7.57
INV-EU-2026-4133;02.08.2026;order_58eMnU7cZGrQXZ;RCPT-EU-100133;Bram Weber;Munich;Paid;Sepa;EUR;6.91;EUR;6.91
INV-EU-2026-4134;20.08.2026;order_Xt6ZhzS2oHQcxA;RCPT-EU-100134;Hanna Meyer;Dublin;Paid;Ideal;EUR;5.12;EUR;5.12
INV-EU-2026-4135;09.08.2026;order_HxZZ18yv1VZZfz;RCPT-EU-100135;Ida Rossi;Rotterdam;Paid;Card;EUR;4.58;EUR;4.58
INV-EU-2026-4136;11.08.2026;order_q2wPgH5S5Cv07p;RCPT-EU-100136;Paul Bakker;Rotterdam;Paid;Wallet;USD;19.11;EUR;17.53
INV-EU-2026-4137;25.08.2026;order_hEH19UNAdowIcR;RCPT-EU-100137;Sanne Bakker;Antwerp;Paid;Ideal;EUR;4.94;EUR;4.94
INV-EU-2026-4138;02.08.2026;order_kitBOxLBzgRbXE;RCPT-EU-100138;Luca Novak;Munich;Paid;Ideal;EUR;14.02;EUR;14.02
INV-EU-2026-4139;13.08.2026;order_bdr4tndMVnMHZK;RCPT-EU-100139;Finn Schmidt;Milan;Paid;Wallet;EUR;13.27;EUR;13.27
INV-EU-2026-4140;01.08.2026;order_A13puvoiQjWoKk;RCPT-EU-100140;Sophie Müller;Milan;Paid;Card;EUR;11.78;EUR;11.78
INV-EU-2026-4141;12.08.2026;order_50I2GhkQgYNWQq;RCPT-EU-100141;Paul Schneider;Frankfurt;Paid;Card;EUR;15.75;EUR;15.75
INV-EU-2026-4142;01.08.2026;order_nj4dfxo5NAPN5W;RCPT-EU-100142;Elias Fischer;Cologne;Paid;Sepa;EUR;8.78;EUR;8.78
INV-EU-2026-4143;19.08.2026;order_Ptpes4emJH6fmY;RCPT-EU-100143;Mila Andersen;Amsterdam;Paid;Sepa;EUR;9.82;EUR;9.82
INV-EU-2026-4144;01.08.2026;order_JzhKngUGgy94Y6;RCPT-EU-100144;Jonas de Vries;Antwerp;Paid;Card;EUR;14.80;EUR;14.80
INV-EU-2026-4145;20.08.2026;order_NHtpvNqbHnFihW;RCPT-EU-100145;Sophie Schmidt;Vienna;Paid;Card;EUR;8.44;EUR;8.44
INV-EU-2026-4146;10.08.2026;order_pN6wuwyF6B1Dtu;RCPT-EU-100146;Marie Schneider;Dublin;Paid;Card;EUR;27.92;EUR;27.92
INV-EU-2026-4147;15.08.2026;order_wwwURzPAaiBVOi;RCPT-EU-100147;Mila Meyer;Munich;Paid;Card;EUR;8.79;EUR;8.79
INV-EU-2026-4148;04.08.2026;order_76hsx9oFpNNSw6;RCPT-EU-100148;Luca Wagner;Milan;Paid;Ideal;EUR;6.22;EUR;6.22
INV-EU-2026-4149;06.08.2026;order_pQn9ppvlJpEmEs;RCPT-EU-100149;Jonas Schmidt;Milan;Paid;Sepa;EUR;12.92;EUR;12.92
INV-EU-2026-4150;01.08.2026;order_u4G37dVU1NBY1y;RCPT-EU-100150;Noah Weber;Dublin;Paid;Card;EUR;8.69;EUR;8.69
INV-EU-2026-4151;16.08.2026;order_XiuLIXyvQXXKhq;RCPT-EU-100151;Hanna Andersen;Frankfurt;Paid;Wallet;EUR;4.29;EUR;4.29
INV-EU-2026-4152;01.08.2026;order_fHHdjtfFZHfe7L;RCPT-EU-100152;Marie Schmidt;Amsterdam;Paid;Card;EUR;6.58;EUR;6.58
INV-EU-2026-4153;12.08.2026;order_hDPhKg3UNGFeQd;RCPT-EU-100153;Sanne Rossi;Vienna;Paid;Card;EUR;14.77;EUR;14.77
INV-EU-2026-4154;09.08.2026;order_XJYz48UvC22Xq5;RCPT-EU-100154;Sanne Novak;Munich;Paid;Card;CHF;6.94;EUR;7.07
INV-EU-2026-4155;02.08.2026;order_EeXg28vfrNn5NM;RCPT-EU-100155;Finn Weber;Cologne;Paid;Wallet;EUR;10.54;EUR;10.54
INV-EU-2026-4156;25.08.2026;order_YIQPjHR9aJ6IhI;RCPT-EU-100156;Mila Wagner;Hamburg;Paid;Card;EUR;9.47;EUR;9.47
INV-EU-2026-4157;15.08.2026;order_ESw9L3IaEhY2Tz;RCPT-EU-100157;Mila Jansen;Lisbon;Paid;Card;EUR;9.02;EUR;9.02
INV-EU-2026-4158;17.08.2026;order_X9hQr0EsvDnreN;RCPT-EU-100158;Lukas Jansen;Cologne;Paid;Ideal;EUR;34.74;EUR;34.74
INV-EU-2026-4159;25.08.2026;order_OXvtXYqfxXIOoN;RCPT-EU-100159;Sophie Müller;Antwerp;Paid;Ideal;EUR;4.05;EUR;4.05
INV-EU-2026-4160;13.08.2026;order_XH9oxS1jpNoPtl;RCPT-EU-100160;Hanna Rossi;Rotterdam;Paid;Card;CHF;2.91;EUR;2.96
INV-EU-2026-4161;06.08.2026;order_EzA1LFsPALOLQ5;RCPT-EU-100161;Mila Müller;Berlin;Paid;Sepa;EUR;4.97;EUR;4.97
