Invoice Number;Invoice Date;Order ID;Reference Number;Customer Name;Place of Supply;Invoice Status;Payment Mode;Presentment Currency;Presentment Amount;Currency;Total
INV-EU-2026-4011;19.08.2026;order_LPEXaaThD9TZ0G;RCPT-EU-100011;Paul Schneider;Antwerp;Paid;Wallet;USD;4.27;EUR;3.92
INV-EU-2026-4012;21.08.2026;order_4pKQtAojP7NkBJ;RCPT-EU-100012;Finn Jansen;Amsterdam;Paid;Card;INR;1717.55;EUR;18.88
INV-EU-2026-4013;06.08.2026;order_MbakiuCBdiVhzl;RCPT-EU-100013;Jonas de Vries;Dublin;Paid;Sepa;EUR;4.93;EUR;4.93
INV-EU-2026-4014;22.08.2026;order_PKcmPZLrf9OImq;RCPT-EU-100014;Luca Meyer;Berlin;Paid;Sepa;EUR;4.86;EUR;4.86
INV-EU-2026-4015;09.08.2026;order_xT7zKEVX8KmSXR;RCPT-EU-100015;Sophie Schneider;Rotterdam;Paid;Ideal;EUR;10.51;EUR;10.51
INV-EU-2026-4016;19.08.2026;order_JQHcjFFEE1IUYx;RCPT-EU-100016;Sophie Andersen;Vienna;Paid;Sepa;EUR;6.06;EUR;6.06
INV-EU-2026-4017;02.08.2026;order_0B0Dsk1W7mhPnO;RCPT-EU-100017;Sanne Schneider;Dublin;Paid;Ideal;EUR;10.53;EUR;10.53
INV-EU-2026-4018;04.08.2026;order_6J0wPHfIvxMrW1;RCPT-EU-100018;Lukas Weber;Lisbon;Paid;Card;EUR;15.04;EUR;15.04
INV-EU-2026-4019;13.08.2026;order_QiJ8yq4xzPjdtE;RCPT-EU-100019;Marie de Vries;Rotterdam;Paid;Ideal;EUR;12.66;EUR;12.66
INV-EU-2026-4020;23.08.2026;order_pT46UXZ8Au2ZCs;RCPT-EU-100020;Finn Wagner;Frankfurt;Paid;Card;EUR;9.43;EUR;9.43
INV-EU-2026-4022;04.08.2026;order_Kj32gj9r9mSMdE;RCPT-EU-100022;Noah Weber;Hamburg;Paid;Card;EUR;8.66;EUR;8.66
INV-EU-2026-4023;09.08.2026;order_O8qPBYe17wwPpR;RCPT-EU-100023;Paul Schneider;Rotterdam;Paid;Card;USD;4.82;EUR;4.42
INV-EU-2026-4024;05.08.2026;order_QiDRROEmLNWykf;RCPT-EU-100024;Marie Schmidt;Milan;Paid;Ideal;EUR;12.89;EUR;12.89
INV-EU-2026-4025;12.08.2026;order_IxJ1swSm7IIrnP;RCPT-EU-100025;Lukas Wagner;Antwerp;Paid;Ideal;EUR;7.40;EUR;7.40
INV-EU-2026-4026;09.08.2026;order_9P5WaAr1tllSDz;RCPT-EU-100026;Marie de Vries;Antwerp;Paid;Sepa;EUR;22.22;EUR;22.22
INV-EU-2026-4027;21.08.2026;order_PLwGnY2eIeLsTl;RCPT-EU-100027;Luca Meyer;Amsterdam;Paid;Card;EUR;16.75;EUR;16.75
INV-EU-2026-4028;24.08.2026;order_0i6L3DYcEuJNz0;RCPT-EU-100028;Jonas Novak;Milan;Paid;Wallet;EUR;17.04;EUR;17.04
INV-EU-2026-4029;06.08.2026;order_MwoYyl8rI9ugcw;RCPT-EU-100029;Marie Müller;Cologne;Paid;Card;EUR;5.35;EUR;5.35
INV-EU-2026-4031;24.08.2026;order_Uzdd870nR9XJbN;RCPT-EU-100031;Luca Jansen;Antwerp;Paid;Card;EUR;7.34;EUR;7.34
INV-EU-2026-4032;21.08.2026;order_erHoBLszAaJ33A;RCPT-EU-100032;Lena Schneider;Amsterdam;Paid;Ideal;EUR;13.60;EUR;13.60
INV-EU-2026-4033;11.08.2026;order_msfevQ8ICWsBPU;RCPT-EU-100033;Paul Müller;Lisbon;Paid;Card;EUR;13.32;EUR;13.32
INV-EU-2026-4034;16.08.2026;order_zakOxVUMDTcDZB;RCPT-EU-100034;Finn Novak;Antwerp;Paid;Card;SEK;156.07;EUR;13.46
INV-EU-2026-4035;07.08.2026;order_waHxIxMW8CBBeq;RCPT-EU-100035;Hanna Bakker;Amsterdam;Paid;Card;EUR;3.84;EUR;3.84
INV-EU-2026-4036;03.08.2026;order_rs0r7s0rjetMbV;RCPT-EU-100036;Bram Schneider;Frankfurt;Paid;Sepa;EUR;10.57;EUR;10.57
INV-EU-2026-4037;16.08.2026;order_F4rlsC8ulxiHv0;RCPT-EU-100037;Bram Weber;Munich;Paid;Sepa;EUR;2.79;EUR;2.79
INV-EU-2026-4038;16.08.2026;order_HfKU8LVjJMybzH;RCPT-EU-100038;Bram Müller;Dublin;Paid;Sepa;EUR;6.63;EUR;6.63
INV-EU-2026-4039;03.08.2026;order_tMqiKce8BHBC3E;RCPT-EU-100039;Emilia Rossi;Cologne;Paid;Sepa;EUR;14.34;EUR;14.34
INV-EU-2026-4040;03.08.2026;order_UPZNAqMgJnJr1p;RCPT-EU-100040;Lena Weber;Cologne;Paid;Card;INR;890.34;EUR;9.79
INV-EU-2026-4041;22.08.2026;order_YMraNmovdlJntl;RCPT-EU-100041;Bram Schmidt;Vienna;Paid;Card;EUR;14.54;EUR;14.54
INV-EU-2026-4042;20.08.2026;order_8wlSUao5zfLNtV;RCPT-EU-100042;Luca Wagner;Cologne;Paid;Sepa;EUR;13.63;EUR;13.63
INV-EU-2026-4043;20.08.2026;order_btBdhjgtjvEwwS;RCPT-EU-100043;Sanne Weber;Frankfurt;Paid;Sepa;EUR;10.68;EUR;10.68
INV-EU-2026-4045;25.08.2026;order_ETOkdU4g3KQguS;RCPT-EU-100045;Sanne de Vries;Amsterdam;Paid;Card;EUR;22.42;EUR;22.42
INV-EU-2026-4046;18.08.2026;order_pJgYRIaciQ6bO5;RCPT-EU-100046;Lukas Bakker;Frankfurt;Paid;Ideal;EUR;32.34;EUR;32.34
INV-EU-2026-4047;10.08.2026;order_odSR0xY55itYQn;RCPT-EU-100047;Jonas Wagner;Rotterdam;Paid;Sepa;EUR;10.87;EUR;10.87
INV-EU-2026-4048;05.08.2026;order_UrM5gxJIeUOkoe;RCPT-EU-100048;Ida Andersen;Vienna;Paid;Card;EUR;10.07;EUR;10.07
INV-EU-2026-4049;07.08.2026;order_t4g8dpX8c4Gfxl;RCPT-EU-100049;Elias Schmidt;Hamburg;Paid;Card;EUR;17.70;EUR;17.70
INV-EU-2026-4050;04.08.2026;order_0u4d5zsSPB4rvm;RCPT-EU-100050;Marie Weber;Lisbon;Paid;Ideal;EUR;12.63;EUR;12.63
INV-EU-2026-4051;18.08.2026;order_aymZxFTBuWotxK;RCPT-EU-100051;Mila Meyer;Antwerp;Paid;Card;GBP;9.11;EUR;10.61
INV-EU-2026-4052;03.08.2026;order_uQRJK9apXGlCvU;RCPT-EU-100052;Luca Weber;Amsterdam;Paid;Sepa;EUR;6.27;EUR;6.27
INV-EU-2026-4053;06.08.2026;order_xZwPiW8HfCely7;RCPT-EU-100053;Finn Meyer;Vienna;Paid;Sepa;EUR;10.03;EUR;10.03
INV-EU-2026-4054;07.08.2026;order_z23qOZ8D56HNp2;RCPT-EU-100054;Bram Bakker;Hamburg;Paid;Sepa;EUR;8.43;EUR;8.43
INV-EU-2026-4055;03.08.2026;order_PjoUO4kZDz530q;RCPT-EU-100055;Elias Novak;Cologne;Paid;Card;EUR;11.46;EUR;11.46
INV-EU-2026-4056;25.08.2026;order_x2YzUrlAjCLjkW;RCPT-EU-100056;Elias Meyer;Milan;Paid;Sepa;EUR;5.11;EUR;5.11
INV-EU-2026-4057;01.08.2026;order_c56i8aK9UgWdPd;RCPT-EU-100057;Luca Jansen;Antwerp;Paid;Sepa;EUR;14.38;EUR;14.38
INV-EU-2026-4058;16.08.2026;order_PtqheyCL5XFDBV;RCPT-EU-100058;Sophie Fischer;Frankfurt;Paid;Card;EUR;15.73;EUR;15.73
INV-EU-2026-4059;17.08.2026;order_rJK8LOFUBmIEow;RCPT-EU-100059;Sophie Meyer;Cologne;Paid;Card;EUR;38.93;EUR;38.93
INV-EU-2026-4060;17.08.2026;order_mZ51gMjSuIxAM4;RCPT-EU-100060;Jonas Andersen;Antwerp;Paid;Ideal;EUR;11.39;EUR;11.39
INV-EU-2026-4061;17.08.2026;order_EzR1vX2DQzSQtH;RCPT-EU-100061;Emilia de Vries;Frankfurt;Paid;Wallet;EUR;21.01;EUR;21.01
INV-EU-2026-4062;07.08.2026;order_dwiAFP6fjoSwPG;RCPT-EU-100062;Noah Andersen;Vienna;Paid;Card;EUR;9.28;EUR;9.28
INV-EU-2026-4063;17.08.2026;order_Cw2VJXiQZDUXo0;RCPT-EU-100063;Sophie Schmidt;Vienna;Paid;Card;EUR;4.83;EUR;4.83
INV-EU-2026-4064;19.08.2026;order_uU9DbPe35S2uNS;RCPT-EU-100064;Luca Bakker;Amsterdam;Paid;Sepa;EUR;14.00;EUR;14.00
INV-EU-2026-4065;04.08.2026;order_DJSeXoS3Dz5tvk;RCPT-EU-100065;Elias Bakker;Rotterdam;Paid;Card;EUR;34.56;EUR;34.56
INV-EU-2026-4066;20.08.2026;order_mlrgqfahXmI9HI;RCPT-EU-100066;Sophie Novak;Lisbon;Paid;Card;EUR;17.16;EUR;17.16
INV-EU-2026-4067;17.08.2026;order_u0nwCtJ5OjZ3NW;RCPT-EU-100067;Mila Jansen;Vienna;Paid;Card;SEK;379.82;EUR;32.76
INV-EU-2026-4068;15.08.2026;order_V61ILeP3SR7g51;RCPT-EU-100068;Sanne Rossi;Dublin;Paid;Sepa;EUR;7.65;EUR;7.65
INV-EU-2026-4069;09.08.2026;order_uZLxUvocRhUMcX;RCPT-EU-100069;Elias de Vries;Amsterdam;Paid;Card;EUR;16.96;EUR;16.96
INV-EU-2026-4070;07.08.2026;order_ITuHRxBNldOmwA;RCPT-EU-100070;Bram Schmidt;Rotterdam;Paid;Card;EUR;8.16;EUR;8.16
INV-EU-2026-4071;12.08.2026;order_5oOCmL5dPdI34N;RCPT-EU-100071;Ida Meyer;Amsterdam;Paid;Card;EUR;7.91;EUR;7.91
INV-EU-2026-4072;20.08.2026;order_1oCyhyxhOvw5uG;RCPT-EU-100072;Lukas Schneider;Hamburg;Paid;Sepa;EUR;14.11;EUR;14.11
INV-EU-2026-4073;20.08.2026;order_jy8mjUvX28DyRb;RCPT-EU-100073;Luca Müller;Munich;Paid;Wallet;EUR;14.31;EUR;14.31
INV-EU-2026-4074;03.08.2026;order_Pgdlrr44bPDEL1;RCPT-EU-100074;Mila Meyer;Cologne;Paid;Ideal;EUR;18.55;EUR;18.55
INV-EU-2026-4075;03.08.2026;order_vSCBJYzH6WK8QS;RCPT-EU-100075;Bram Meyer;Frankfurt;Paid;Ideal;EUR;13.04;EUR;13.04
INV-EU-2026-4076;14.08.2026;order_8GmrW3aYXfb6Yg;RCPT-EU-100076;Paul Wagner;Lisbon;Paid;Wallet;EUR;9.86;EUR;9.86
INV-EU-2026-4077;19.08.2026;order_swrtZF6sbR7bSh;RCPT-EU-100077;Marie Wagner;Milan;Paid;Card;EUR;16.26;EUR;16.26
INV-EU-2026-4078;13.08.2026;order_SNrMzor7AfHPVv;RCPT-EU-100078;Lena Andersen;Lisbon;Paid;Sepa;EUR;6.12;EUR;6.12
INV-EU-2026-4079;19.08.2026;order_d55eJyQxE78dlF;RCPT-EU-100079;Lena Rossi;Amsterdam;Paid;Card;USD;5.38;EUR;4.94
INV-EU-2026-4080;25.08.2026;order_2M4INCjI99MpUQ;RCPT-EU-100080;Paul Andersen;Frankfurt;Paid;Ideal;EUR;10.08;EUR;10.08
INV-EU-2026-4081;21.08.2026;order_0wWXgNZXXxE4BZ;RCPT-EU-100081;Paul Schmidt;Milan;Paid;Sepa;EUR;10.43;EUR;10.43
INV-EU-2026-4082;16.08.2026;order_xWNSgx8dq7RUjg;RCPT-EU-100082;Lena Jansen;Dublin;Paid;Card;EUR;8.43;EUR;8.43
INV-EU-2026-4083;12.08.2026;order_CgT54r6hpfuMnq;RCPT-EU-100083;Lukas Müller;Milan;Paid;Card;SEK;125.54;EUR;10.83
INV-EU-2026-4084;22.08.2026;order_v9FLEMHiIAdGWh;RCPT-EU-100084;Jonas Weber;Rotterdam;Paid;Sepa;EUR;10.72;EUR;10.72
INV-EU-2026-4085;15.08.2026;order_nCsrUZDOpuMxcm;RCPT-EU-100085;Sophie Bakker;Vienna;Paid;Card;EUR;15.41;EUR;15.41
INV-EU-2026-4086;06.08.2026;order_y1zu8YaR7REgb1;RCPT-EU-100086;Elias Schneider;Berlin;Paid;Sepa;EUR;7.48;EUR;7.48
INV-EU-2026-4087;18.08.2026;order_z9AZV0o94PzT9m;RCPT-EU-100087;Sophie Schneider;Dublin;Paid;Wallet;EUR;6.58;EUR;6.58
INV-EU-2026-4088;21.08.2026;order_nJx3T2zpvnw7Hn;RCPT-EU-100088;Hanna Novak;Vienna;Paid;Card;EUR;6.45;EUR;6.45
INV-EU-2026-4089;19.08.2026;order_BHElqEvDktPqAS;RCPT-EU-100089;Sophie Müller;Dublin;Paid;Ideal;EUR;41.07;EUR;41.07
INV-EU-2026-4090;09.08.2026;order_A5TLQnbBDPwMrr;RCPT-EU-100090;Paul Novak;Hamburg;Paid;Card;EUR;29.61;EUR;29.61
INV-EU-2026-4091;22.08.2026;order_yt37WXTvEvwahP;RCPT-EU-100091;Mila de Vries;Milan;Paid;Card;EUR;6.32;EUR;6.32
INV-EU-2026-4092;13.08.2026;order_bKsxmz0aYwOYnP;RCPT-EU-100092;Emilia Bakker;Lisbon;Paid;Sepa;EUR;18.59;EUR;18.59
INV-EU-2026-4093;05.08.2026;order_TcuXA90CjhIamh;RCPT-EU-100093;Finn Schmidt;Rotterdam;Paid;Card;EUR;5.93;EUR;5.93
INV-EU-2026-4094;06.08.2026;order_4jbZGC8YPgsHU7;RCPT-EU-100094;Ida Meyer;Berlin;Paid;Sepa;EUR;20.89;EUR;20.89
INV-EU-2026-4095;09.08.2026;order_2EXR7RMQcjXFBF;RCPT-EU-100095;Jonas Bakker;Dublin;Paid;Wallet;EUR;5.72;EUR;5.72
INV-EU-2026-4096;08.08.2026;order_UVvhgp6xROjCff;RCPT-EU-100096;Marie Weber;Hamburg;Paid;Sepa;EUR;21.16;EUR;21.16
INV-EU-2026-4097;12.08.2026;order_OVahObN0SxLrxR;RCPT-EU-100097;Jonas Jansen;Antwerp;Paid;Ideal;EUR;14.46;EUR;14.46
INV-EU-2026-4098;09.08.2026;order_vdktKv5hRbE3cJ;RCPT-EU-100098;Sophie Rossi;Milan;Paid;Card;EUR;41.62;EUR;41.62
INV-EU-2026-4099;04.08.2026;order_miao7IlAhDoG9f;RCPT-EU-100099;Ida Fischer;Rotterdam;Paid;Card;CHF;5.63;EUR;5.73
INV-EU-2026-4100;03.08.2026;order_cb48A2Fst52PFe;RCPT-EU-100100;Ida Rossi;Lisbon;Paid;Card;EUR;10.04;EUR;10.04
INV-EU-2026-4101;17.08.2026;order_u0Ot8qxd4eC562;RCPT-EU-100101;Marie Jansen;Vienna;Paid;Card;EUR;10.38;EUR;10.38
INV-EU-2026-4102;15.08.2026;order_dCebh1lutOzHUS;RCPT-EU-100102;Lukas Weber;Milan;Paid;Card;EUR;4.00;EUR;4.00
INV-EU-2026-4103;24.08.2026;order_sIovtjj6OdbxSb;RCPT-EU-100103;Lukas Weber;Antwerp;Paid;Card;EUR;11.91;EUR;11.91
INV-EU-2026-4104;24.08.2026;order_jbw6tW04O0DXU9;RCPT-EU-100104;Sanne Fischer;Dublin;Paid;Card;GBP;11.60;EUR;13.52
INV-EU-2026-4105;09.08.2026;order_5302n2fLAWeEdC;RCPT-EU-100105;Paul Novak;Lisbon;Paid;Ideal;EUR;6.46;EUR;6.46
INV-EU-2026-4106;25.08.2026;order_gpHunZHvNrwOY5;RCPT-EU-100106;Mila Wagner;Berlin;Paid;Card;SEK;139.27;EUR;12.01
INV-EU-2026-4107;18.08.2026;order_dC8PQ7H01A8zSw;RCPT-EU-100107;Jonas Schneider;Vienna;Paid;Card;EUR;2.32;EUR;2.32
INV-EU-2026-4108;07.08.2026;order_u9wq6q4ltUeH0R;RCPT-EU-100108;Noah Meyer;Cologne;Paid;Sepa;EUR;11.22;EUR;11.22
INV-EU-2026-4109;02.08.2026;order_820kOaZbPYuZeh;RCPT-EU-100109;Bram Weber;Frankfurt;Paid;Ideal;EUR;30.57;EUR;30.57
INV-EU-2026-4110;19.08.2026;order_9TVl6YB9ChdWN6;RCPT-EU-100110;Noah Müller;Lisbon;Paid;Card;EUR;12.39;EUR;12.39
INV-EU-2026-4112;16.08.2026;order_Xxnm5H4RQ4Huld;RCPT-EU-100112;Marie Wagner;Berlin;Paid;Card;EUR;6.78;EUR;6.78
INV-EU-2026-4112-DUP;16.08.2026;order_Xxnm5H4RQ4Huld;RCPT-EU-100112;Marie Wagner;Berlin;Paid;Card;EUR;6.78;EUR;6.78
INV-EU-2026-4113;05.08.2026;order_OuFlIod4r6gcAb;RCPT-EU-100113;Lena Müller;Cologne;Paid;Card;EUR;6.05;EUR;6.05
INV-EU-2026-4114;03.08.2026;order_UD0PSWe5HN77XK;RCPT-EU-100114;Hanna de Vries;Rotterdam;Paid;Ideal;EUR;8.45;EUR;8.45
INV-EU-2026-4115;10.08.2026;order_iuozVCB5CVdHGM;RCPT-EU-100115;Elias Schmidt;Hamburg;Paid;Card;EUR;19.46;EUR;19.46
INV-EU-2026-4116;07.08.2026;order_Zy4zIY1D58EZMZ;RCPT-EU-100116;Ida Rossi;Frankfurt;Paid;Card;EUR;33.70;EUR;33.70
INV-EU-2026-4117;09.08.2026;order_CQUTMMTXbDzK1N;RCPT-EU-100117;Luca Müller;Antwerp;Paid;Sepa;EUR;16.29;EUR;16.29
INV-EU-2026-4118;05.08.2026;order_SjnZHVU24cVw7V;RCPT-EU-100118;Noah Schneider;Rotterdam;Paid;Sepa;EUR;25.66;EUR;25.66
INV-EU-2026-4119;10.08.2026;order_uK0vlrD174V4rJ;RCPT-EU-100119;Sanne Andersen;Berlin;Paid;Ideal;EUR;18.23;EUR;18.23
INV-EU-2026-4120;08.08.2026;order_dnd0q4qmtUA05k;RCPT-EU-100120;Lukas de Vries;Antwerp;Paid;Card;SEK;105.90;EUR;9.13
INV-EU-2026-4121;03.08.2026;order_f3C7L1a7PcZ6V5;RCPT-EU-100121;Finn Fischer;Munich;Paid;Ideal;EUR;13.68;EUR;13.68
INV-EU-2026-4122;02.08.2026;order_fJwPLdn9QlMC27;RCPT-EU-100122;Sophie Fischer;Munich;Paid;Sepa;EUR;14.67;EUR;14.67
INV-EU-2026-4123;24.08.2026;order_xtehBDT23qGBlw;RCPT-EU-100123;Lena Schmidt;Dublin;Paid;Card;EUR;5.97;EUR;5.97
INV-EU-2026-4124;25.08.2026;order_5GvmzKjdDZJmTe;RCPT-EU-100124;Paul de Vries;Rotterdam;Paid;Card;EUR;6.83;EUR;6.83
INV-EU-2026-4125;20.08.2026;order_smSmmegllp734m;RCPT-EU-100125;Luca Andersen;Antwerp;Paid;Wallet;EUR;16.69;EUR;16.69
INV-EU-2026-4126;02.08.2026;order_EYKJfzt306iepB;RCPT-EU-100126;Marie Weber;Lisbon;Paid;Card;EUR;14.20;EUR;14.20
INV-EU-2026-4127;01.08.2026;order_xwp5RySTzV8RKR;RCPT-EU-100127;Paul Rossi;Rotterdam;Paid;Ideal;EUR;14.69;EUR;14.69
INV-EU-2026-4128;19.08.2026;order_pUtXeP4grLdcXj;RCPT-EU-100128;Marie Jansen;Milan;Paid;Card;EUR;5.51;EUR;5.51
INV-EU-2026-4129;14.08.2026;order_SZ0DD6EsEfxFYy;RCPT-EU-100129;Mila de Vries;Milan;Paid;Wallet;INR;1538.36;EUR;16.91
INV-EU-2026-4130;19.08.2026;order_Vl5CuYMDLzpa7c;RCPT-EU-100130;Elias de Vries;Berlin;Paid;Card;EUR;10.62;EUR;10.62
INV-EU-2026-4131;24.08.2026;order_ylybjO8x0cAsSz;RCPT-EU-100131;Lena Schmidt;Amsterdam;Paid;Sepa;EUR;13.89;EUR;13.89
INV-EU-2026-4132;08.08.2026;order_S8zEFLhC7mHuor;RCPT-EU-100132;Hanna Novak;Cologne;Paid;Ideal;EUR;9.89;EUR;9.89
INV-EU-2026-4133;02.08.2026;order_WKoj0zHZAyoLM9;RCPT-EU-100133;Luca Jansen;Frankfurt;Paid;Sepa;EUR;21.45;EUR;21.45
INV-EU-2026-4134;08.08.2026;order_YM76ikXAkMyppQ;RCPT-EU-100134;Hanna Jansen;Amsterdam;Paid;Card;SEK;107.32;EUR;9.26
INV-EU-2026-4135;25.08.2026;order_JymXmLi11yx9mb;RCPT-EU-100135;Mila Schneider;Milan;Paid;Card;EUR;4.60;EUR;4.60
INV-EU-2026-4136;06.08.2026;order_7Gl2IcT2QX9pai;RCPT-EU-100136;Sophie Meyer;Hamburg;Paid;Card;EUR;6.74;EUR;6.74
INV-EU-2026-4137;18.08.2026;order_lGgGwJcKgTx3yk;RCPT-EU-100137;Sanne Meyer;Rotterdam;Paid;Sepa;EUR;10.04;EUR;10.04
INV-EU-2026-4138;09.08.2026;order_O1epFdUWNvPSsW;RCPT-EU-100138;Lena Müller;Amsterdam;Paid;Ideal;EUR;11.30;EUR;11.30
INV-EU-2026-4139;23.08.2026;order_IeRT8PvFHfWFKo;RCPT-EU-100139;Lena Müller;Berlin;Paid;Card;EUR;6.63;EUR;6.63
INV-EU-2026-4140;09.08.2026;order_Nu8jG0PX6XDV1O;RCPT-EU-100140;Sanne Schneider;Hamburg;Paid;Ideal;EUR;10.46;EUR;10.46
INV-EU-2026-4141;02.08.2026;order_TJLOJDV8n0AXiY;RCPT-EU-100141;Finn Schmidt;Dublin;Paid;Card;EUR;10.64;EUR;10.64
INV-EU-2026-4142;20.08.2026;order_khPD2SY414FL0H;RCPT-EU-100142;Lukas Fischer;Cologne;Paid;Sepa;EUR;12.79;EUR;12.79
INV-EU-2026-4143;15.08.2026;order_Mejc70DSFtJQHV;RCPT-EU-100143;Sophie Schneider;Amsterdam;Paid;Card;EUR;7.90;EUR;7.90
INV-EU-2026-4144;17.08.2026;order_qG1ZtNeEI5fMJd;RCPT-EU-100144;Luca Weber;Rotterdam;Paid;Card;EUR;18.88;EUR;18.88
INV-EU-2026-4145;10.08.2026;order_Tvdm8cfxfOjHiJ;RCPT-EU-100145;Sanne Wagner;Frankfurt;Paid;Ideal;EUR;15.40;EUR;15.40
INV-EU-2026-4146;15.08.2026;order_s5v4vR73UcxTJU;RCPT-EU-100146;Luca Jansen;Hamburg;Paid;Ideal;EUR;4.27;EUR;4.27
INV-EU-2026-4147;14.08.2026;order_X7K7puRDdqr6me;RCPT-EU-100147;Finn Meyer;Lisbon;Paid;Sepa;EUR;18.77;EUR;18.77
INV-EU-2026-4148;13.08.2026;order_2iUd5RGAE7W7We;RCPT-EU-100148;Luca Novak;Hamburg;Paid;Card;EUR;2.97;EUR;2.97
INV-EU-2026-4149;18.08.2026;order_wHJVAsAdCVGR4D;RCPT-EU-100149;Elias Schmidt;Hamburg;Paid;Card;EUR;8.28;EUR;8.28
INV-EU-2026-4150;24.08.2026;order_5gBtYSaWBr0sOU;RCPT-EU-100150;Bram Novak;Milan;Paid;Card;EUR;3.57;EUR;3.57
INV-EU-2026-4151;14.08.2026;order_qqoNpzhrDc3D8Z;RCPT-EU-100151;Noah Bakker;Cologne;Paid;Sepa;EUR;27.22;EUR;27.22
INV-EU-2026-4152;14.08.2026;order_PLGwvGUE6q15I3;RCPT-EU-100152;Paul Weber;Vienna;Paid;Wallet;EUR;8.33;EUR;8.33
INV-EU-2026-4153;22.08.2026;order_NKg1SyVb9R8338;RCPT-EU-100153;Lukas Andersen;Hamburg;Paid;Card;EUR;3.32;EUR;3.32
INV-EU-2026-4154;09.08.2026;order_Bj29AL1v8y54lT;RCPT-EU-100154;Lukas Rossi;Cologne;Paid;Card;EUR;4.11;EUR;4.11
INV-EU-2026-4155;24.08.2026;order_nxrpNGj4240yOe;RCPT-EU-100155;Luca Jansen;Rotterdam;Paid;Wallet;EUR;11.31;EUR;11.31
INV-EU-2026-4156;25.08.2026;order_ywIDeEQAX5RoCm;RCPT-EU-100156;Luca Wagner;Vienna;Paid;Card;EUR;4.22;EUR;4.22
INV-EU-2026-4157;19.08.2026;order_1EIbhodtWmjx4n;RCPT-EU-100157;Marie Fischer;Munich;Paid;Card;EUR;31.70;EUR;31.70
INV-EU-2026-4158;08.08.2026;order_WLkI0ReD0HWstM;RCPT-EU-100158;Noah Müller;Vienna;Paid;Sepa;EUR;13.79;EUR;13.79
INV-EU-2026-4159;14.08.2026;order_HF6xOsDMHEwOUV;RCPT-EU-100159;Luca Bakker;Hamburg;Paid;Wallet;EUR;19.07;EUR;19.07
INV-EU-2026-4160;24.08.2026;order_E995Eb728ywhhk;RCPT-EU-100160;Jonas Fischer;Antwerp;Paid;Card;EUR;8.90;EUR;8.90
INV-EU-2026-4161;20.08.2026;order_LIC2RxCc8AfRlC;RCPT-EU-100161;Sophie Bakker;Frankfurt;Paid;Card;EUR;6.79;EUR;6.79
INV-EU-2026-4162;12.08.2026;order_N0XfiyoZeKAmnz;RCPT-EU-100162;Finn Jansen;Munich;Paid;Wallet;EUR;9.08;EUR;9.08
INV-EU-2026-4163;04.08.2026;order_Y9A8ZRWdf0kzY7;RCPT-EU-100163;Elias Schneider;Berlin;Paid;Sepa;EUR;11.97;EUR;11.97
INV-EU-2026-4164;13.08.2026;order_qRxJGLqnz1GrMK;RCPT-EU-100164;Jonas Müller;Dublin;Paid;Ideal;EUR;30.35;EUR;30.35
INV-EU-2026-4165;05.08.2026;order_1ZOkSKCKJXezC1;RCPT-EU-100165;Marie Schmidt;Hamburg;Paid;Wallet;EUR;14.53;EUR;14.53
INV-EU-2026-4166;02.08.2026;order_gm4NPrmplKtQye;RCPT-EU-100166;Sophie Novak;Frankfurt;Paid;Wallet;EUR;7.80;EUR;7.80
