Invoice Number,Invoice Date,Order ID,Reference Number,Customer Name,Place of Supply,Invoice Status,Payment Mode,Presentment Currency,Presentment Amount,Currency,Total
INV-IN-2026-4019,05/08/26,order_ZBKA8frcZTuJaW,RCPT-IN-100019,Diya Bhat,Chennai,Paid,Upi,INR,991.00,INR,991.00
INV-IN-2026-4020,13/08/26,order_UMxXy9b4BzwoZ6,RCPT-IN-100020,Ananya Kulkarni,Mumbai,Paid,Upi,INR,612.00,INR,612.00
INV-IN-2026-4021,06/08/26,order_pKENg5zfjOc6Vw,RCPT-IN-100021,Vihaan Bose,Gurugram,Paid,Upi,INR,1494.00,INR,1494.00
INV-IN-2026-4022,06/08/26,order_DfRk9XIrghoy32,RCPT-IN-100022,Arjun Reddy,Noida,Paid,Upi,INR,948.00,INR,948.00
INV-IN-2026-4023,15/08/26,order_70h2dcPyGOJJhr,RCPT-IN-100023,Kabir Verma,Bengaluru,Paid,Card,INR,1459.00,INR,1459.00
INV-IN-2026-4024,23/08/26,order_4PehPjPB9atpTD,RCPT-IN-100024,Aditi Joshi,Indore,Paid,Upi,INR,587.00,INR,587.00
INV-IN-2026-4025,09/08/26,order_2gENfMTx0MOdOQ,RCPT-IN-100025,Sara Das,Jaipur,Paid,Upi,INR,3603.00,INR,3603.00
INV-IN-2026-4026,08/08/26,order_4UuHF7KVMLp7hv,RCPT-IN-100026,Arjun Joshi,Kochi,Paid,Netbanking,INR,1956.00,INR,1956.00
INV-IN-2026-4027,12/08/26,order_0T0zbFDteMXi6c,RCPT-IN-100027,Ishaan Kulkarni,Ahmedabad,Paid,Upi,INR,1215.00,INR,1215.00
INV-IN-2026-4028,07/08/26,order_6zo88EB0OGet9d,RCPT-IN-100028,Kavya Verma,Hyderabad,Paid,Netbanking,INR,712.00,INR,712.00
INV-IN-2026-4029,16/08/26,order_yymFgMZwKPaEpC,RCPT-IN-100029,Kabir Menon,Pune,Paid,Upi,INR,1377.00,INR,1377.00
INV-IN-2026-4030,04/08/26,order_Hx1SSRkRXQvQMc,RCPT-IN-100030,Vihaan Gupta,Jaipur,Paid,Card,INR,190.00,INR,190.00
INV-IN-2026-4030-DUP,04/08/26,order_Hx1SSRkRXQvQMc,RCPT-IN-100030,Vihaan Gupta,Jaipur,Paid,Card,INR,190.00,INR,190.00
INV-IN-2026-4031,07/08/26,order_O1c6XC4SOHDMm0,RCPT-IN-100031,Rehan Iyer,Chennai,Paid,Upi,INR,2154.00,INR,2154.00
INV-IN-2026-4032,06/08/26,order_6N0A0UarXLnTEN,RCPT-IN-100032,Aditi Bose,Ahmedabad,Paid,Upi,INR,1181.00,INR,1181.00
INV-IN-2026-4033,03/08/26,order_k4WaaB3xzXpMZu,RCPT-IN-100033,Rehan Nair,Noida,Paid,Card,INR,221.00,INR,221.00
INV-IN-2026-4034,03/08/26,order_JWSKhK7EGYfwzy,RCPT-IN-100034,Ananya Gupta,Pune,Paid,Netbanking,INR,649.00,INR,649.00
INV-IN-2026-4035,02/08/26,order_nZn2M1eLkNCZ8h,RCPT-IN-100035,Ishaan Iyer,Pune,Paid,Upi,INR,1002.00,INR,1002.00
INV-IN-2026-4036,24/08/26,order_TlPbYqXcgcLBAn,RCPT-IN-100036,Aditi Reddy,Ahmedabad,Paid,Upi,INR,2169.00,INR,2169.00
INV-IN-2026-4037,25/08/26,order_F7uUxugFDwg5Yp,RCPT-IN-100037,Anika Iyer,Jaipur,Paid,Card,INR,426.00,INR,426.00
INV-IN-2026-4038,04/08/26,order_R50dJQg96eNlQn,RCPT-IN-100038,Ishaan Menon,Bengaluru,Paid,Wallet,INR,3323.00,INR,3323.00
INV-IN-2026-4039,13/08/26,order_3cjhls45GQio2Z,RCPT-IN-100039,Ishaan Gupta,Noida,Paid,Netbanking,INR,641.00,INR,641.00
INV-IN-2026-4040,19/08/26,order_UuAvCOJSnobagX,RCPT-IN-100040,Vihaan Das,Gurugram,Paid,Upi,INR,1340.00,INR,1340.00
INV-IN-2026-4041,02/08/26,order_eKIA7zPtJcGEoJ,RCPT-IN-100041,Advait Gupta,Noida,Paid,Upi,INR,1135.00,INR,1135.00
INV-IN-2026-4042,01/08/26,order_xGAnjq8MJaMhmp,RCPT-IN-100042,Kabir Gupta,Mumbai,Paid,Card,INR,478.00,INR,478.00
INV-IN-2026-4043,02/08/26,order_HV5v7s82QtDRoj,RCPT-IN-100043,Vivaan Reddy,Mumbai,Paid,Card,INR,590.00,INR,590.00
INV-IN-2026-4044,01/08/26,order_q1iee1hsA2Bb9u,RCPT-IN-100044,Rehan Gupta,Gurugram,Paid,Netbanking,INR,1144.00,INR,1144.00
INV-IN-2026-4045,19/08/26,order_poCsEvCE2lwXM0,RCPT-IN-100045,Rehan Bhat,Kochi,Paid,Netbanking,INR,654.00,INR,654.00
INV-IN-2026-4046,04/08/26,order_pNSUVbQBWQ7SDt,RCPT-IN-100046,Rehan Menon,Jaipur,Paid,Upi,INR,3844.00,INR,3844.00
INV-IN-2026-4047,10/08/26,order_Fk0SKbAhMSwwDA,RCPT-IN-100047,Diya Das,Kochi,Paid,Upi,INR,1251.00,INR,1251.00
INV-IN-2026-4048,06/08/26,order_ysjyGoUWGZ7Z54,RCPT-IN-100048,Kavya Joshi,Bengaluru,Paid,Upi,INR,1155.00,INR,1155.00
INV-IN-2026-4049,10/08/26,order_WlUhJ31cqjvUKd,RCPT-IN-100049,Advait Gupta,Jaipur,Paid,Netbanking,INR,612.00,INR,612.00
INV-IN-2026-4050,08/08/26,order_WKPU9MQ9uGK9qG,RCPT-IN-100050,Vihaan Nair,Hyderabad,Paid,Upi,INR,1280.00,INR,1280.00
INV-IN-2026-4051,14/08/26,order_oSdBJQmvZAvP62,RCPT-IN-100051,Sara Rao,Kochi,Paid,Upi,INR,686.00,INR,686.00
INV-IN-2026-4052,08/08/26,order_Q2bedBn2ahrq73,RCPT-IN-100052,Anika Das,Mumbai,Paid,Card,SGD,26.12,INR,1613.42
INV-IN-2026-4053,02/08/26,order_Boy1XhVav8dNrL,RCPT-IN-100053,Advait Iyer,Kochi,Paid,Upi,INR,445.00,INR,445.00
INV-IN-2026-4054,12/08/26,order_9hOz9ZdNKI7xEz,RCPT-IN-100054,Ananya Das,Indore,Paid,Upi,INR,784.00,INR,784.00
INV-IN-2026-4055,08/08/26,order_y2ORtYrQbrLeAz,RCPT-IN-100055,Arjun Menon,Gurugram,Paid,Upi,INR,1061.00,INR,1061.00
INV-IN-2026-4056,11/08/26,order_1WolAqAN8EpSQm,RCPT-IN-100056,Vihaan Bhat,Gurugram,Paid,Upi,INR,518.00,INR,518.00
INV-IN-2026-4057,15/08/26,order_o1TMfsNhFv1cq4,RCPT-IN-100057,Diya Gupta,Noida,Paid,Upi,INR,470.00,INR,470.00
INV-IN-2026-4058,05/08/26,order_fqS1dXba9rELoX,RCPT-IN-100058,Aarav Sharma,Jaipur,Paid,Upi,INR,251.00,INR,251.00
INV-IN-2026-4059,21/08/26,order_D0SSW0fZVgR3gW,RCPT-IN-100059,Vivaan Das,Mumbai,Paid,Upi,INR,1043.00,INR,1043.00
INV-IN-2026-4060,11/08/26,order_qDyg6inYnJorss,RCPT-IN-100060,Vivaan Joshi,Ahmedabad,Paid,Card,USD,11.64,INR,971.62
INV-IN-2026-4061,21/08/26,order_jtQ3TLaCUBbkpl,RCPT-IN-100061,Sara Bose,Bengaluru,Paid,Upi,INR,777.00,INR,777.00
INV-IN-2026-4062,25/08/26,order_N5JoAbAArqH92F,RCPT-IN-100062,Aditi Sharma,Hyderabad,Paid,Upi,INR,1622.00,INR,1622.00
INV-IN-2026-4063,08/08/26,order_9DtCADA4pr0nFY,RCPT-IN-100063,Sara Sharma,Chennai,Paid,Card,INR,667.00,INR,667.00
INV-IN-2026-4064,19/08/26,order_wkVSRDnptz0mV3,RCPT-IN-100064,Aarav Bhat,Pune,Paid,Upi,INR,2009.00,INR,2009.00
INV-IN-2026-4065,10/08/26,order_Kl60w4yCS1Jz43,RCPT-IN-100065,Vihaan Gupta,Kolkata,Paid,Wallet,INR,3550.00,INR,3550.00
INV-IN-2026-4066,16/08/26,order_lwAyYdiFizWxEO,RCPT-IN-100066,Kabir Gupta,Kolkata,Paid,Upi,INR,334.00,INR,334.00
INV-IN-2026-4067,17/08/26,order_C7fX3GXodyFJUm,RCPT-IN-100067,Arjun Bose,Jaipur,Paid,Upi,INR,644.00,INR,644.00
INV-IN-2026-4068,15/08/26,order_5E3moZ7Ht9FQUk,RCPT-IN-100068,Vihaan Das,Pune,Paid,Card,INR,914.00,INR,914.00
INV-IN-2026-4069,08/08/26,order_vpweDGJUwA8Mrv,RCPT-IN-100069,Sara Das,Indore,Paid,Upi,INR,1085.00,INR,1085.00
INV-IN-2026-4070,11/08/26,order_1OE7n3X4vIxc9G,RCPT-IN-100070,Diya Das,Chennai,Paid,Upi,INR,607.00,INR,607.00
INV-IN-2026-4071,08/08/26,order_BRk1SVzKQfGUd5,RCPT-IN-100071,Vivaan Verma,Indore,Paid,Card,INR,1390.00,INR,1390.00
INV-IN-2026-4072,18/08/26,order_JoBczgVgIcAy18,RCPT-IN-100072,Vihaan Menon,Noida,Paid,Upi,INR,900.00,INR,900.00
INV-IN-2026-4073,03/08/26,order_suha1u6DhzWVS1,RCPT-IN-100073,Diya Sharma,Noida,Paid,Netbanking,INR,1373.00,INR,1373.00
INV-IN-2026-4074,25/08/26,order_hEHWtP0136Uxt3,RCPT-IN-100074,Advait Sharma,Hyderabad,Paid,Netbanking,INR,883.00,INR,883.00
INV-IN-2026-4075,24/08/26,order_09BBG7svMQB1mo,RCPT-IN-100075,Kabir Reddy,Kochi,Paid,Upi,INR,1347.00,INR,1347.00
INV-IN-2026-4076,12/08/26,order_vZK80B8oYsam1m,RCPT-IN-100076,Advait Menon,Chennai,Paid,Card,USD,5.16,INR,430.72
INV-IN-2026-4077,11/08/26,order_bqoAXGhLEUbMgq,RCPT-IN-100077,Kavya Verma,Ahmedabad,Paid,Card,INR,1093.00,INR,1093.00
INV-IN-2026-4078,02/08/26,order_pKHDm996g5RFdl,RCPT-IN-100078,Rehan Gupta,Noida,Paid,Card,INR,745.00,INR,745.00
INV-IN-2026-4079,09/08/26,order_jTnee0TBPVOMgi,RCPT-IN-100079,Aarav Menon,Pune,Paid,Upi,INR,596.00,INR,596.00
INV-IN-2026-4080,08/08/26,order_1cWvwGhO9rv7Ja,RCPT-IN-100080,Ishaan Nair,Indore,Paid,Upi,INR,787.00,INR,787.00
INV-IN-2026-4081,20/08/26,order_jlHfZ9kJa2yR3n,RCPT-IN-100081,Myra Das,Hyderabad,Paid,Card,INR,3116.00,INR,3116.00
INV-IN-2026-4082,10/08/26,order_lOF06VU1m1P9UN,RCPT-IN-100082,Rehan Sharma,Bengaluru,Paid,Upi,INR,449.00,INR,449.00
INV-IN-2026-4083,22/08/26,order_pj7kJ4M9afZcxn,RCPT-IN-100083,Myra Bose,Kochi,Paid,Upi,INR,563.00,INR,563.00
INV-IN-2026-4084,06/08/26,order_0gNg5MaLDokmGW,RCPT-IN-100084,Myra Sharma,Kochi,Paid,Upi,INR,1456.00,INR,1456.00
INV-IN-2026-4085,01/08/26,order_igJkMamHJKhwgG,RCPT-IN-100085,Kabir Das,Ahmedabad,Paid,Card,GBP,11.18,INR,1185.19
INV-IN-2026-4086,02/08/26,order_DO4Zlw9CcDnPPO,RCPT-IN-100086,Aarav Bhat,Ahmedabad,Paid,Card,INR,1207.00,INR,1207.00
INV-IN-2026-4087,20/08/26,order_y3PFLKWYLA4SZj,RCPT-IN-100087,Ishaan Bose,Noida,Paid,Upi,INR,1300.00,INR,1300.00
INV-IN-2026-4088,21/08/26,order_IFMRi1yIjcd1yz,RCPT-IN-100088,Ishaan Menon,Gurugram,Paid,Upi,INR,1761.00,INR,1761.00
INV-IN-2026-4089,13/08/26,order_XiPZmgNI3wHrgF,RCPT-IN-100089,Advait Verma,Noida,Paid,Upi,INR,618.00,INR,618.00
INV-IN-2026-4090,22/08/26,order_26dxo4o33I7RLB,RCPT-IN-100090,Advait Joshi,Kochi,Paid,Upi,INR,2327.00,INR,2327.00
INV-IN-2026-4091,14/08/26,order_CZCmKbMwTJYvCj,RCPT-IN-100091,Sara Das,Kochi,Paid,Card,INR,525.00,INR,525.00
INV-IN-2026-4092,14/08/26,order_x6Wv6FasvZvn1O,RCPT-IN-100092,Diya Menon,Noida,Paid,Upi,INR,1201.00,INR,1201.00
INV-IN-2026-4093,15/08/26,order_MC8s0zjQLiKxoP,RCPT-IN-100093,Vihaan Menon,Chennai,Paid,Card,INR,819.00,INR,819.00
INV-IN-2026-4094,07/08/26,order_tJlkPVo0Hjbw8K,RCPT-IN-100094,Vihaan Rao,Ahmedabad,Paid,Upi,INR,701.00,INR,701.00
INV-IN-2026-4095,13/08/26,order_HKUcdkXSKjECAd,RCPT-IN-100095,Diya Kulkarni,Kochi,Paid,Upi,INR,485.00,INR,485.00
INV-IN-2026-4096,24/08/26,order_FIvBBxZ1JSXL9o,RCPT-IN-100096,Diya Verma,Kochi,Paid,Upi,INR,485.00,INR,485.00
INV-IN-2026-4097,10/08/26,order_CGkzo60tZ5D8Nf,RCPT-IN-100097,Myra Nair,Hyderabad,Paid,Upi,INR,960.00,INR,960.00
INV-IN-2026-4098,21/08/26,order_gbJSEqDgta4VEc,RCPT-IN-100098,Kavya Gupta,Bengaluru,Paid,Card,INR,207.00,INR,207.00
INV-IN-2026-4099,19/08/26,order_FzzDurVmqTkka8,RCPT-IN-100099,Vivaan Joshi,Pune,Paid,Upi,INR,1599.00,INR,1599.00
INV-IN-2026-4100,11/08/26,order_HOL94MjvHO31Qp,RCPT-IN-100100,Ananya Bose,Ahmedabad,Paid,Card,INR,1088.00,INR,1088.00
INV-IN-2026-4101,19/08/26,order_o9ugGd1rZiK99M,RCPT-IN-100101,Ishaan Verma,Jaipur,Paid,Card,INR,2422.00,INR,2422.00
INV-IN-2026-4102,03/08/26,order_gvh8WufC0mWGWj,RCPT-IN-100102,Sara Iyer,Bengaluru,Paid,Upi,INR,1901.00,INR,1901.00
INV-IN-2026-4103,22/08/26,order_j7S3rqY1Jl4Qis,RCPT-IN-100103,Arjun Das,Bengaluru,Paid,Upi,INR,1740.00,INR,1740.00
INV-IN-2026-4104,20/08/26,order_CNK0XudVkdY7WU,RCPT-IN-100104,Sara Das,Chennai,Paid,Upi,INR,1726.00,INR,1726.00
INV-IN-2026-4105,08/08/26,order_sC6j5xG3Mxboko,RCPT-IN-100105,Advait Gupta,Gurugram,Paid,Wallet,EUR,27.21,INR,2475.70
INV-IN-2026-4105-DUP,08/08/26,order_sC6j5xG3Mxboko,RCPT-IN-100105,Advait Gupta,Gurugram,Paid,Wallet,EUR,27.21,INR,2475.70
INV-IN-2026-4106,05/08/26,order_yegX5PzPWJINA4,RCPT-IN-100106,Aditi Patel,Ahmedabad,Paid,Upi,INR,997.00,INR,997.00
INV-IN-2026-4107,25/08/26,order_l7FlLTlWdWxsbu,RCPT-IN-100107,Rehan Nair,Hyderabad,Paid,Upi,INR,344.00,INR,344.00
INV-IN-2026-4108,18/08/26,order_9ImDFEz04kVuIA,RCPT-IN-100108,Kabir Joshi,Bengaluru,Paid,Upi,INR,826.00,INR,826.00
INV-IN-2026-4109,01/08/26,order_onVxfmZQ8d3AB7,RCPT-IN-100109,Vivaan Menon,Bengaluru,Paid,Upi,INR,2329.00,INR,2329.00
INV-IN-2026-4110,23/08/26,order_qmkVOvnQ0tewCx,RCPT-IN-100110,Vivaan Verma,Kolkata,Paid,Upi,INR,1228.00,INR,1228.00
INV-IN-2026-4111,15/08/26,order_ZwF7BnIHDigNjx,RCPT-IN-100111,Sara Menon,Kochi,Paid,Upi,INR,1114.00,INR,1114.00
INV-IN-2026-4112,06/08/26,order_BGquAEzp6Zr3WD,RCPT-IN-100112,Rehan Patel,Indore,Paid,Card,INR,530.00,INR,530.00
INV-IN-2026-4113,08/08/26,order_yKe373xR9wI0TS,RCPT-IN-100113,Aarav Das,Gurugram,Paid,Upi,INR,831.00,INR,831.00
INV-IN-2026-4114,22/08/26,order_BzHJ6AI6TJgvWG,RCPT-IN-100114,Aditi Joshi,Noida,Paid,Wallet,INR,2476.00,INR,2476.00
INV-IN-2026-4115,11/08/26,order_sGuBD5UE4HH9fI,RCPT-IN-100115,Ananya Joshi,Kolkata,Paid,Card,INR,1286.00,INR,1286.00
INV-IN-2026-4116,24/08/26,order_9CMgDayj8XRAUs,RCPT-IN-100116,Aditi Bose,Hyderabad,Paid,Wallet,INR,2051.00,INR,2051.00
INV-IN-2026-4117,23/08/26,order_g7QsnuYP0MqHF1,RCPT-IN-100117,Kavya Kulkarni,Kolkata,Paid,Card,INR,257.00,INR,257.00
INV-IN-2026-4118,21/08/26,order_EZhRnqr0UEoziq,RCPT-IN-100118,Rehan Bhat,Ahmedabad,Paid,Card,INR,504.00,INR,504.00
INV-IN-2026-4119,12/08/26,order_LJ0qdLo8025p36,RCPT-IN-100119,Kavya Menon,Noida,Paid,Upi,INR,668.00,INR,668.00
INV-IN-2026-4120,05/08/26,order_zLwhJArIXfhqPn,RCPT-IN-100120,Ishaan Verma,Noida,Paid,Upi,INR,512.00,INR,512.00
INV-IN-2026-4121,18/08/26,order_of2FMIb9ySnxX6,RCPT-IN-100121,Aditi Patel,Chennai,Paid,Upi,INR,1785.00,INR,1785.00
INV-IN-2026-4122,07/08/26,order_Glkd7ds1baeL4E,RCPT-IN-100122,Aditi Nair,Kolkata,Paid,Upi,INR,1333.00,INR,1333.00
INV-IN-2026-4123,01/08/26,order_GfF2wNkdD0rMtV,RCPT-IN-100123,Kavya Bhat,Bengaluru,Paid,Card,INR,1074.00,INR,1074.00
INV-IN-2026-4124,05/08/26,order_rDTTP3Yzb2iQTM,RCPT-IN-100124,Ananya Bose,Indore,Paid,Upi,INR,1346.00,INR,1346.00
INV-IN-2026-4125,15/08/26,order_k0UCROycSMtNzl,RCPT-IN-100125,Ananya Reddy,Bengaluru,Paid,Card,INR,880.00,INR,880.00
INV-IN-2026-4126,21/08/26,order_zNi1KJx6tNhGdG,RCPT-IN-100126,Diya Sharma,Noida,Paid,Upi,INR,2048.00,INR,2048.00
INV-IN-2026-4127,09/08/26,order_zUtjuJT6QUj1NJ,RCPT-IN-100127,Vivaan Reddy,Noida,Paid,Upi,INR,432.00,INR,432.00
INV-IN-2026-4128,11/08/26,order_hhESfWBwyf476F,RCPT-IN-100128,Sara Rao,Kolkata,Paid,Card,INR,711.00,INR,711.00
INV-IN-2026-4129,07/08/26,order_8JqTDLVWcePVvX,RCPT-IN-100129,Advait Bhat,Hyderabad,Paid,Upi,INR,852.00,INR,852.00
INV-IN-2026-4130,24/08/26,order_WEXuquKXKq8FVA,RCPT-IN-100130,Anika Bhat,Ahmedabad,Paid,Upi,INR,337.00,INR,337.00
INV-IN-2026-4131,09/08/26,order_X8MSZjNI6Pu3ig,RCPT-IN-100131,Diya Sharma,Ahmedabad,Paid,Netbanking,INR,656.00,INR,656.00
INV-IN-2026-4132,23/08/26,order_Pmxygt0D0PEmVG,RCPT-IN-100132,Ishaan Iyer,Ahmedabad,Paid,Card,INR,918.00,INR,918.00
INV-IN-2026-4133,06/08/26,order_INM7OrVtEAy4eC,RCPT-IN-100133,Advait Menon,Mumbai,Paid,Netbanking,INR,649.00,INR,649.00
INV-IN-2026-4134,21/08/26,order_1s7T5Dvd1yzrlK,RCPT-IN-100134,Anika Joshi,Kolkata,Paid,Netbanking,INR,1582.00,INR,1582.00
INV-IN-2026-4135,19/08/26,order_P4fk67r4tDZqyZ,RCPT-IN-100135,Vivaan Verma,Chennai,Paid,Netbanking,INR,1097.00,INR,1097.00
INV-IN-2026-4136,13/08/26,order_dJViNFWZ2dnCSV,RCPT-IN-100136,Vivaan Bose,Gurugram,Paid,Card,INR,597.00,INR,597.00
INV-IN-2026-4137,22/08/26,order_9ZTfU94gymM219,RCPT-IN-100137,Kabir Sharma,Bengaluru,Paid,Upi,INR,1816.00,INR,1816.00
INV-IN-2026-4138,04/08/26,order_EgnVcR9SXTqtor,RCPT-IN-100138,Vivaan Sharma,Indore,Paid,Upi,INR,535.00,INR,535.00
INV-IN-2026-4139,12/08/26,order_C8UeIA875RJMl6,RCPT-IN-100139,Aarav Patel,Pune,Paid,Upi,INR,405.00,INR,405.00
INV-IN-2026-4140,21/08/26,order_1kf0DyiW5IMhz4,RCPT-IN-100140,Vivaan Gupta,Bengaluru,Paid,Card,INR,502.00,INR,502.00
INV-IN-2026-4141,13/08/26,order_Yy9eRHN76ncg1a,RCPT-IN-100141,Advait Menon,Bengaluru,Paid,Wallet,INR,773.00,INR,773.00
INV-IN-2026-4142,25/08/26,order_kTWm8XQP4E4jGw,RCPT-IN-100142,Rehan Gupta,Pune,Paid,Card,INR,749.00,INR,749.00
INV-IN-2026-4143,24/08/26,order_aq75SINVrE7aEg,RCPT-IN-100143,Kavya Reddy,Jaipur,Paid,Card,INR,1042.00,INR,1042.00
INV-IN-2026-4144,22/08/26,order_Yn5RtExmm0gRmN,RCPT-IN-100144,Ishaan Joshi,Jaipur,Paid,Card,INR,571.00,INR,571.00
INV-IN-2026-4145,03/08/26,order_zCCi0dHeOSo7V9,RCPT-IN-100145,Kabir Verma,Gurugram,Paid,Card,INR,379.00,INR,379.00
INV-IN-2026-4146,19/08/26,order_laOq34DzX9iVqQ,RCPT-IN-100146,Aditi Rao,Pune,Paid,Upi,INR,942.00,INR,942.00
INV-IN-2026-4147,22/08/26,order_xMytvMxQMjws1S,RCPT-IN-100147,Aarav Kulkarni,Kochi,Paid,Upi,INR,797.00,INR,797.00
INV-IN-2026-4148,01/08/26,order_vLsWa5BztdxGVG,RCPT-IN-100148,Ishaan Verma,Ahmedabad,Paid,Upi,INR,3029.00,INR,3029.00
INV-IN-2026-4149,03/08/26,order_MtR80hbxuuYKz5,RCPT-IN-100149,Aarav Iyer,Gurugram,Paid,Card,INR,1013.00,INR,1013.00
INV-IN-2026-4150,18/08/26,order_fxo5NAPN5WY4GG,RCPT-IN-100150,Aditi Rao,Jaipur,Paid,Upi,INR,1528.00,INR,1528.00
INV-IN-2026-4151,22/08/26,order_es4emJH6fmYEsP,RCPT-IN-100151,Aarav Patel,Jaipur,Paid,Upi,INR,365.00,INR,365.00
INV-IN-2026-4152,08/08/26,order_6aQCJdBew9Gw4t,RCPT-IN-100152,Sara Bose,Chennai,Paid,Card,USD,15.71,INR,1311.35
INV-IN-2026-4153,13/08/26,order_DqinSdZqAjvNBL,RCPT-IN-100153,Advait Bhat,Ahmedabad,Paid,Upi,INR,738.00,INR,738.00
INV-IN-2026-4154,23/08/26,order_RTTwSJfmkVxMAF,RCPT-IN-100154,Diya Joshi,Kochi,Paid,Upi,INR,707.00,INR,707.00
INV-IN-2026-4155,07/08/26,order_tuBqrI26bz4DLn,RCPT-IN-100155,Aditi Gupta,Kochi,Paid,Upi,INR,1041.00,INR,1041.00
INV-IN-2026-4156,10/08/26,order_PAaiBVOi4W60VA,RCPT-IN-100156,Advait Reddy,Chennai,Paid,Upi,INR,705.00,INR,705.00
INV-IN-2026-4157,18/08/26,order_86a76hsx9oFpNN,RCPT-IN-100157,Rehan Sharma,Kochi,Paid,Upi,INR,1168.00,INR,1168.00
INV-IN-2026-4158,09/08/26,order_3NpQn9ppvlJpEm,RCPT-IN-100158,Kavya Gupta,Mumbai,Paid,Upi,INR,2003.00,INR,2003.00
INV-IN-2026-4159,03/08/26,order_GQTZassLcu4G37,RCPT-IN-100159,Ishaan Bhat,Gurugram,Paid,Upi,INR,704.00,INR,704.00
INV-IN-2026-4160,03/08/26,order_27I79WXiuLIXyv,RCPT-IN-100160,Kabir Joshi,Mumbai,Paid,Card,SGD,12.70,INR,784.47
INV-IN-2026-4161,08/08/26,order_5eQ3ADGqY1XPSB,RCPT-IN-100161,Aditi Iyer,Mumbai,Paid,Upi,INR,1417.00,INR,1417.00
INV-IN-2026-4162,23/08/26,order_DEgOevNkn3972Y,RCPT-IN-100162,Kavya Bose,Bengaluru,Paid,Upi,INR,237.00,INR,237.00
INV-IN-2026-4163,06/08/26,order_GNRqyXEHteeQLg,RCPT-IN-100163,Vivaan Verma,Kolkata,Paid,Upi,INR,1044.00,INR,1044.00
INV-IN-2026-4164,21/08/26,order_LsOBmd5uFcN2CS,RCPT-IN-100164,Diya Patel,Bengaluru,Paid,Card,INR,985.00,INR,985.00
